Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1100¿Program¿¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":110,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Program
1905¿BinaryExpression¿+¿¿¿¿{"start":{"line":103,"column":15},"end":{"line":103,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1906¿Literal¿string¿¿'#'¿¿{"start":{"line":103,"column":15},"end":{"line":103,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1907¿Identifier¿¿hash¿¿¿{"start":{"line":103,"column":21},"end":{"line":103,"column":25},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1908¿BlockStatement¿¿¿¿¿{"start":{"line":102,"column":14},"end":{"line":104,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1909¿VariableDeclarator¿¿v196¿¿¿¿¿VariableDeclarator
1910¿MemberExpression¿computed¿¿¿¿{"start":{"line":105,"column":9},"end":{"line":105,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1911¿Identifier¿¿arguments¿¿¿{"start":{"line":105,"column":9},"end":{"line":105,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1912¿Literal¿number¿¿1¿¿{"start":{"line":105,"column":19},"end":{"line":105,"column":20},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Literal
1913¿VariableDeclarator¿¿v197¿¿¿¿¿VariableDeclarator
1914¿UnaryExpression¿!¿¿¿¿{"start":{"line":105,"column":8},"end":{"line":105,"column":21},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿UnaryExpression
1915¿Identifier¿¿v196¿¿¿¿¿Identifier
1916¿VariableDeclarator¿¿v198¿¿¿¿¿VariableDeclarator
1917¿MemberExpression¿¿¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1918¿Identifier¿¿window¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1919¿Identifier¿¿location¿¿¿{"start":{"line":105,"column":32},"end":{"line":105,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1920¿VariableDeclarator¿¿v199¿¿¿¿¿VariableDeclarator
1921¿MemberExpression¿¿¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1922¿Identifier¿¿v198¿¿¿¿¿Identifier
1923¿Identifier¿¿href¿¿¿{"start":{"line":105,"column":41},"end":{"line":105,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1924¿VariableDeclarator¿¿v200¿¿¿¿¿VariableDeclarator
1925¿BinaryExpression¿!=¿¿¿¿{"start":{"line":105,"column":25},"end":{"line":105,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BinaryExpression
1926¿Identifier¿¿v199¿¿¿¿¿Identifier
1927¿Identifier¿¿url¿¿¿{"start":{"line":105,"column":49},"end":{"line":105,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1928¿VariableDeclarator¿¿v201¿¿¿¿¿VariableDeclarator
1929¿LogicalExpression¿&&¿¿¿¿{"start":{"line":105,"column":8},"end":{"line":105,"column":52},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿LogicalExpression
1930¿Identifier¿¿v197¿¿¿¿¿Identifier
1931¿Identifier¿¿v200¿¿¿¿¿Identifier
1932¿IfStatement¿¿¿¿¿{"start":{"line":105,"column":4},"end":{"line":109,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿IfStatement
1933¿Identifier¿¿v201¿¿¿¿¿Identifier
1934¿VariableDeclarator¿¿v202¿¿¿¿¿VariableDeclarator
1935¿MemberExpression¿¿¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1936¿Identifier¿¿window¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":14},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1937¿Identifier¿¿location¿¿¿{"start":{"line":106,"column":15},"end":{"line":106,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1938¿ExpressionStatement¿¿¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ExpressionStatement
1939¿AssignmentExpression¿=¿¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿AssignmentExpression
1940¿MemberExpression¿¿¿¿¿{"start":{"line":106,"column":8},"end":{"line":106,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿MemberExpression
1941¿Identifier¿¿v202¿¿¿¿¿Identifier
1942¿Identifier¿¿href¿¿¿{"start":{"line":106,"column":24},"end":{"line":106,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1943¿Identifier¿¿url¿¿¿{"start":{"line":106,"column":31},"end":{"line":106,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1944¿BlockStatement¿¿¿¿¿{"start":{"line":105,"column":54},"end":{"line":107,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1945¿ReturnStatement¿¿¿¿¿{"start":{"line":108,"column":8},"end":{"line":108,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿ReturnStatement
1946¿Identifier¿¿url¿¿¿{"start":{"line":108,"column":15},"end":{"line":108,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿Identifier
1947¿BlockStatement¿¿¿¿¿{"start":{"line":107,"column":11},"end":{"line":109,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1948¿BlockStatement¿¿¿¿¿{"start":{"line":70,"column":15},"end":{"line":110,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/fsk-server_0.2.1/src/index.js"}¿¿BlockStatement
1949¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
1950¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
1951¿CFG_F_START¿¿1190_anon¿¿¿¿¿CFG_F_START
1952¿CFG_F_END¿¿1190_anon¿¿¿¿¿CFG_F_END
1953¿CFG_IF_END¿¿1245¿¿¿¿¿CFG_IF_END
1954¿CFG_IF_END¿¿1224¿¿¿¿¿CFG_IF_END
1955¿CFG_IF_END¿¿1259¿¿¿¿¿CFG_IF_END
1956¿CFG_IF_END¿¿1211¿¿¿¿¿CFG_IF_END
1957¿CFG_F_START¿¿1386_anon¿¿¿¿¿CFG_F_START
1958¿CFG_F_END¿¿1386_anon¿¿¿¿¿CFG_F_END
1959¿CFG_IF_END¿¿1410¿¿¿¿¿CFG_IF_END
1960¿CFG_F_START¿¿1435_anon¿¿¿¿¿CFG_F_START
1961¿CFG_F_END¿¿1435_anon¿¿¿¿¿CFG_F_END
1962¿CFG_IF_END¿¿1346¿¿¿¿¿CFG_IF_END
1963¿CFG_IF_END¿¿1303¿¿¿¿¿CFG_IF_END
1964¿CFG_F_START¿¿1527_anon¿¿¿¿¿CFG_F_START
1965¿CFG_F_END¿¿1527_anon¿¿¿¿¿CFG_F_END
1966¿CFG_IF_END¿¿1554¿¿¿¿¿CFG_IF_END
1967¿CFG_IF_END¿¿1705¿¿¿¿¿CFG_IF_END
1968¿CFG_IF_END¿¿1727¿¿¿¿¿CFG_IF_END
1969¿CFG_IF_END¿¿1666¿¿¿¿¿CFG_IF_END
1970¿CFG_IF_END¿¿1781¿¿¿¿¿CFG_IF_END
1971¿CFG_IF_END¿¿1766¿¿¿¿¿CFG_IF_END
1972¿CFG_IF_END¿¿1874¿¿¿¿¿CFG_IF_END
1973¿CFG_IF_END¿¿1616¿¿¿¿¿CFG_IF_END
1974¿FOR_END¿¿¿¿¿¿¿FOR_END
1975¿CFG_IF_END¿¿1900¿¿¿¿¿CFG_IF_END
1976¿CFG_IF_END¿¿1932¿¿¿¿¿CFG_IF_END
1977¿TAINT_SOURCE¿¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1978¿PDG_CALL¿¿1949.CALL->require-o212¿¿¿¿¿PDG_CALL
1979¿PDG_OBJECT¿¿1949.fs-o213¿¿¿¿¿PDG_OBJECT
1980¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1981¿PDG_CALL¿¿1949.CALL->require-o214¿¿¿¿¿PDG_CALL
1982¿PDG_OBJECT¿¿1949.v102-o215¿¿¿¿¿PDG_OBJECT
1983¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1984¿PDG_OBJECT¿¿1949.v102.resolve-o216¿¿¿¿¿PDG_OBJECT
1985¿PDG_CALL¿¿1949.CALL->require-o217¿¿¿¿¿PDG_CALL
1986¿PDG_OBJECT¿¿1949.v103-o218¿¿¿¿¿PDG_OBJECT
1987¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1988¿PDG_OBJECT¿¿1949.v103.basename-o219¿¿¿¿¿PDG_OBJECT
1989¿PDG_CALL¿¿1949.CALL->require-o220¿¿¿¿¿PDG_CALL
1990¿PDG_OBJECT¿¿1949.v104-o221¿¿¿¿¿PDG_OBJECT
1991¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1992¿PDG_OBJECT¿¿1949.v104.join-o222¿¿¿¿¿PDG_OBJECT
1993¿PDG_CALL¿¿1949.CALL->require-o223¿¿¿¿¿PDG_CALL
1994¿PDG_OBJECT¿¿1949.v105-o224¿¿¿¿¿PDG_OBJECT
1995¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1996¿PDG_OBJECT¿¿1949.v105.extname-o225¿¿¿¿¿PDG_OBJECT
1997¿PDG_CALL¿¿1949.CALL->process.cwd-o226¿¿¿¿¿PDG_CALL
1998¿PDG_OBJECT¿¿1949.cwd-o227¿¿¿¿¿PDG_OBJECT
1999¿PDG_CALL¿¿1949.CALL->require-o228¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿1949.mime-o229¿¿¿¿¿PDG_OBJECT
2001¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2002¿PDG_CALL¿¿1949.CALL->require-o230¿¿¿¿¿PDG_CALL
2003¿PDG_OBJECT¿¿1949.http-o231¿¿¿¿¿PDG_OBJECT
2004¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2005¿PDG_CALL¿¿1949.CALL->require-o232¿¿¿¿¿PDG_CALL
2006¿PDG_OBJECT¿¿1949.colors-o233¿¿¿¿¿PDG_OBJECT
2007¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2008¿PDG_OBJECT¿¿1949.v106-o234¿¿¿¿¿PDG_OBJECT
2009¿PDG_OBJECT¿¿1949.v106.0-o235¿¿¿¿¿PDG_OBJECT
2010¿PDG_OBJECT¿¿1949.v106.1-o236¿¿¿¿¿PDG_OBJECT
2011¿PDG_OBJECT¿¿1949.v106.2-o237¿¿¿¿¿PDG_OBJECT
2012¿PDG_OBJECT¿¿1949.v107-o238¿¿¿¿¿PDG_OBJECT
2013¿PDG_CALL¿¿1949.CALL->mime.define-o239¿¿¿¿¿PDG_CALL
2014¿PDG_OBJECT¿¿1949.v108-o240¿¿¿¿¿PDG_OBJECT
2015¿PDG_CALL¿¿1949.CALL->join-o241¿¿¿¿¿PDG_CALL
2016¿PDG_OBJECT¿¿1949.v109-o242¿¿¿¿¿PDG_OBJECT
2017¿PDG_CALL¿¿1949.CALL->fs.readFileSync-o243¿¿¿¿¿PDG_CALL
2018¿PDG_OBJECT¿¿1949.icoBuffer-o244¿¿¿¿¿PDG_OBJECT
2019¿TAINT_SINK¿¿readFileSync¿¿¿¿¿TAINT_SINK
2020¿PDG_OBJECT¿¿1951.this-o245¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿1951.req-o246¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿1951.res-o247¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿1949.v137-o248¿¿¿¿¿PDG_OBJECT
2024¿PDG_CALL¿¿1949.CALL->http.createServer-o249¿¿¿¿¿PDG_CALL
2025¿PDG_OBJECT¿¿1949.v138-o250¿¿¿¿¿PDG_OBJECT
2026¿PDG_CALL¿¿1949.CALL->v138.listen-o251¿¿¿¿¿PDG_CALL
2027¿PDG_OBJECT¿¿1949.v139-o252¿¿¿¿¿PDG_OBJECT
2028¿PDG_CALL¿¿1949.CALL->console.log-o253¿¿¿¿¿PDG_CALL
2029¿PDG_OBJECT¿¿1949.v141-o254¿¿¿¿¿PDG_OBJECT
2030¿PDG_OBJECT¿¿1964.this-o255¿¿¿¿¿PDG_OBJECT
2031¿PDG_OBJECT¿¿1949.pug-o256¿¿¿¿¿PDG_OBJECT
2032¿PDG_OBJECT¿¿1951.req.headers-o257¿¿¿¿¿PDG_OBJECT
2033¿PDG_OBJECT¿¿1951.req.url-o258¿¿¿¿¿PDG_OBJECT
2034¿PDG_OBJECT¿¿1951.req.method-o259¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿1951.indexHtml-o260¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿1951.data-o261¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿1951.v110-o262¿¿¿¿¿PDG_OBJECT
2038¿PDG_CALL¿¿1951.CALL->join-o263¿¿¿¿¿PDG_CALL
2039¿PDG_OBJECT¿¿1951.v111-o264¿¿¿¿¿PDG_OBJECT
2040¿PDG_CALL¿¿1951.CALL->fs.existsSync-o265¿¿¿¿¿PDG_CALL
2041¿PDG_OBJECT¿¿1951.v112-o266¿¿¿¿¿PDG_OBJECT
2042¿PDG_CALL¿¿1951.CALL->join-o267¿¿¿¿¿PDG_CALL
2043¿PDG_OBJECT¿¿1951.indexHtml-o268¿¿¿¿¿PDG_OBJECT
2044¿PDG_CALL¿¿1951.CALL->join-o269¿¿¿¿¿PDG_CALL
2045¿PDG_OBJECT¿¿1951.v113-o270¿¿¿¿¿PDG_OBJECT
2046¿PDG_CALL¿¿1951.CALL->fs.existsSync-o271¿¿¿¿¿PDG_CALL
2047¿PDG_OBJECT¿¿1951.v114-o272¿¿¿¿¿PDG_OBJECT
2048¿PDG_CALL¿¿1951.CALL->join-o273¿¿¿¿¿PDG_CALL
2049¿PDG_OBJECT¿¿1951.indexHtml-o274¿¿¿¿¿PDG_OBJECT
2050¿PDG_OBJECT¿¿1951.res-o275¿¿¿¿¿PDG_OBJECT
2051¿PDG_OBJECT¿¿1951.res.statusCode-o276¿¿¿¿¿PDG_OBJECT
2052¿PDG_OBJECT¿¿1951.res-o277¿¿¿¿¿PDG_OBJECT
2053¿PDG_OBJECT¿¿1951.res.statusMessage-o278¿¿¿¿¿PDG_OBJECT
2054¿PDG_CALL¿¿1951.CALL->res.setHeader-o279¿¿¿¿¿PDG_CALL
2055¿PDG_OBJECT¿¿1951.v116-o280¿¿¿¿¿PDG_OBJECT
2056¿PDG_CALL¿¿1951.CALL->res.end-o281¿¿¿¿¿PDG_CALL
2057¿PDG_OBJECT¿¿1951.v117-o282¿¿¿¿¿PDG_OBJECT
2058¿PDG_RETURN¿¿1951.RET_OBJ-o283¿¿¿¿¿PDG_RETURN
2059¿PDG_CALL¿¿1951.CALL->mime.lookup-o284¿¿¿¿¿PDG_CALL
2060¿PDG_OBJECT¿¿1951.v118-o285¿¿¿¿¿PDG_OBJECT
2061¿PDG_OBJECT¿¿1951.v119-o286¿¿¿¿¿PDG_OBJECT
2062¿PDG_OBJECT¿¿1951.res-o287¿¿¿¿¿PDG_OBJECT
2063¿PDG_OBJECT¿¿1951.res.statusCode-o288¿¿¿¿¿PDG_OBJECT
2064¿PDG_CALL¿¿1951.CALL->res.setHeader-o289¿¿¿¿¿PDG_CALL
2065¿PDG_OBJECT¿¿1951.v120-o290¿¿¿¿¿PDG_OBJECT
2066¿PDG_CALL¿¿1951.CALL->res.end-o291¿¿¿¿¿PDG_CALL
2067¿PDG_OBJECT¿¿1951.v121-o292¿¿¿¿¿PDG_OBJECT
2068¿PDG_CALL¿¿1951.CALL->join-o293¿¿¿¿¿PDG_CALL
2069¿PDG_OBJECT¿¿1951.url-o294¿¿¿¿¿PDG_OBJECT
2070¿PDG_CALL¿¿1951.CALL->fs.existsSync-o295¿¿¿¿¿PDG_CALL
2071¿PDG_OBJECT¿¿1951.v123-o296¿¿¿¿¿PDG_OBJECT
2072¿PDG_CALL¿¿1951.CALL->fs.readFileSync-o297¿¿¿¿¿PDG_CALL
2073¿PDG_OBJECT¿¿1951.data-o298¿¿¿¿¿PDG_OBJECT
2074¿TAINT_SINK¿¿readFileSync¿¿¿¿¿TAINT_SINK
2075¿PDG_OBJECT¿¿1951.res-o299¿¿¿¿¿PDG_OBJECT
2076¿PDG_OBJECT¿¿1951.res.statusCode-o300¿¿¿¿¿PDG_OBJECT
2077¿PDG_CALL¿¿1951.CALL->mime.lookup-o301¿¿¿¿¿PDG_CALL
2078¿PDG_OBJECT¿¿1951.v124-o302¿¿¿¿¿PDG_OBJECT
2079¿PDG_CALL¿¿1951.CALL->res.setHeader-o303¿¿¿¿¿PDG_CALL
2080¿PDG_OBJECT¿¿1951.v125-o304¿¿¿¿¿PDG_OBJECT
2081¿PDG_CALL¿¿1951.CALL->Date.now-o305¿¿¿¿¿PDG_CALL
2082¿PDG_OBJECT¿¿1951.sid-o306¿¿¿¿¿PDG_OBJECT
2083¿PDG_OBJECT¿¿1957.this-o307¿¿¿¿¿PDG_OBJECT
2084¿PDG_OBJECT¿¿1957.all-o308¿¿¿¿¿PDG_OBJECT
2085¿PDG_OBJECT¿¿1957._path-o309¿¿¿¿¿PDG_OBJECT
2086¿PDG_OBJECT¿¿1951.v129-o310¿¿¿¿¿PDG_OBJECT
2087¿PDG_CALL¿¿1951.CALL->data.replace-o311¿¿¿¿¿PDG_CALL
2088¿PDG_OBJECT¿¿1951.data-o312¿¿¿¿¿PDG_OBJECT
2089¿PDG_OBJECT¿¿1960.this-o313¿¿¿¿¿PDG_OBJECT
2090¿PDG_OBJECT¿¿1960.all-o314¿¿¿¿¿PDG_OBJECT
2091¿PDG_OBJECT¿¿1960.character-o315¿¿¿¿¿PDG_OBJECT
2092¿PDG_OBJECT¿¿1960._href-o316¿¿¿¿¿PDG_OBJECT
2093¿PDG_OBJECT¿¿1951.v134-o317¿¿¿¿¿PDG_OBJECT
2094¿PDG_CALL¿¿1951.CALL->data.replace-o318¿¿¿¿¿PDG_CALL
2095¿PDG_OBJECT¿¿1951.data-o319¿¿¿¿¿PDG_OBJECT
2096¿PDG_CALL¿¿1951.CALL->res.end-o320¿¿¿¿¿PDG_CALL
2097¿PDG_OBJECT¿¿1951.v135-o321¿¿¿¿¿PDG_OBJECT
2098¿PDG_OBJECT¿¿1951.res-o322¿¿¿¿¿PDG_OBJECT
2099¿PDG_OBJECT¿¿1951.res.statusCode-o323¿¿¿¿¿PDG_OBJECT
2100¿PDG_OBJECT¿¿1951.res-o324¿¿¿¿¿PDG_OBJECT
2101¿PDG_OBJECT¿¿1951.res.statusMessage-o325¿¿¿¿¿PDG_OBJECT
2102¿PDG_CALL¿¿1951.CALL->res.end-o326¿¿¿¿¿PDG_CALL
2103¿PDG_OBJECT¿¿1951.v136-o327¿¿¿¿¿PDG_OBJECT
2104¿PDG_CALL¿¿1957.CALL->join-o328¿¿¿¿¿PDG_CALL
2105¿PDG_OBJECT¿¿1957._path-o329¿¿¿¿¿PDG_OBJECT
2106¿PDG_CALL¿¿1957.CALL->fs.existsSync-o330¿¿¿¿¿PDG_CALL
2107¿PDG_OBJECT¿¿1957.v126-o331¿¿¿¿¿PDG_OBJECT
2108¿PDG_CALL¿¿1957.CALL->fs.readFileSync-o332¿¿¿¿¿PDG_CALL
2109¿PDG_OBJECT¿¿1957.v127-o333¿¿¿¿¿PDG_OBJECT
2110¿TAINT_SINK¿¿readFileSync¿¿¿¿¿TAINT_SINK
2111¿PDG_OBJECT¿¿1957.v128-o334¿¿¿¿¿PDG_OBJECT
2112¿PDG_RETURN¿¿1957.RET_OBJ-o335¿¿¿¿¿PDG_RETURN
2113¿PDG_OBJECT¿¿1960.v130-o336¿¿¿¿¿PDG_OBJECT
2114¿PDG_CALL¿¿1960.CALL->pug-o337¿¿¿¿¿PDG_CALL
2115¿PDG_OBJECT¿¿1960.v131-o338¿¿¿¿¿PDG_OBJECT
2116¿PDG_OBJECT¿¿1960.v132-o339¿¿¿¿¿PDG_OBJECT
2117¿PDG_OBJECT¿¿1960.v133-o340¿¿¿¿¿PDG_OBJECT
2118¿PDG_RETURN¿¿1960.RET_OBJ-o341¿¿¿¿¿PDG_RETURN
2119¿PDG_OBJECT¿¿1964.param-o342¿¿¿¿¿PDG_OBJECT
2120¿PDG_OBJECT¿¿1964.url-o343¿¿¿¿¿PDG_OBJECT
2121¿PDG_OBJECT¿¿1964.hash-o344¿¿¿¿¿PDG_OBJECT
2122¿PDG_OBJECT¿¿1964.name-o345¿¿¿¿¿PDG_OBJECT
2123¿PDG_OBJECT¿¿1964.val-o346¿¿¿¿¿PDG_OBJECT
2124¿PDG_OBJECT¿¿1964.reg-o347¿¿¿¿¿PDG_OBJECT
2125¿PDG_OBJECT¿¿1964.omatch-o348¿¿¿¿¿PDG_OBJECT
2126¿PDG_OBJECT¿¿1964.tmp-o349¿¿¿¿¿PDG_OBJECT
2127¿PDG_OBJECT¿¿1964.arguments-o350¿¿¿¿¿PDG_OBJECT
2128¿PDG_OBJECT¿¿1964.arguments.0-o351¿¿¿¿¿PDG_OBJECT
2129¿PDG_OBJECT¿¿1964.v145-o352¿¿¿¿¿PDG_OBJECT
2130¿PDG_OBJECT¿¿1964.arguments.1-o353¿¿¿¿¿PDG_OBJECT
2131¿PDG_OBJECT¿¿1964.window-o354¿¿¿¿¿PDG_OBJECT
2132¿PDG_OBJECT¿¿1964.window.location-o355¿¿¿¿¿PDG_OBJECT
2133¿PDG_OBJECT¿¿1964.v148.href-o356¿¿¿¿¿PDG_OBJECT
2134¿PDG_CALL¿¿1964.CALL->url.split-o357¿¿¿¿¿PDG_CALL
2135¿PDG_OBJECT¿¿1964.url-o358¿¿¿¿¿PDG_OBJECT
2136¿PDG_OBJECT¿¿1964.url.1-o359¿¿¿¿¿PDG_OBJECT
2137¿PDG_OBJECT¿¿1964.hash-o360¿¿¿¿¿PDG_OBJECT
2138¿PDG_OBJECT¿¿1964.url.0-o361¿¿¿¿¿PDG_OBJECT
2139¿PDG_OBJECT¿¿1964.i-o362¿¿¿¿¿PDG_OBJECT
2140¿PDG_OBJECT¿¿1964.i-o363¿¿¿¿¿PDG_OBJECT
2141¿PDG_CALL¿¿1964.CALL->param.hasOwnProperty-o364¿¿¿¿¿PDG_CALL
2142¿PDG_OBJECT¿¿1964.v151-o365¿¿¿¿¿PDG_OBJECT
2143¿PDG_OBJECT¿¿1964.param.*-o366¿¿¿¿¿PDG_OBJECT
2144¿PDG_OBJECT¿¿1964.v152-o367¿¿¿¿¿PDG_OBJECT
2145¿PDG_OBJECT¿¿1964.v153-o368¿¿¿¿¿PDG_OBJECT
2146¿PDG_CALL¿¿1964.CALL->RegExp-o369¿¿¿¿¿PDG_CALL
2147¿PDG_OBJECT¿¿1964.reg-o370¿¿¿¿¿PDG_OBJECT
2148¿PDG_CALL¿¿1964.CALL->url.match-o371¿¿¿¿¿PDG_CALL
2149¿PDG_OBJECT¿¿1964.omatch-o372¿¿¿¿¿PDG_OBJECT
2150¿PDG_OBJECT¿¿1964.v154-o373¿¿¿¿¿PDG_OBJECT
2151¿PDG_OBJECT¿¿1964.v156-o374¿¿¿¿¿PDG_OBJECT
2152¿PDG_OBJECT¿¿1964.v157-o375¿¿¿¿¿PDG_OBJECT
2153¿PDG_OBJECT¿¿1964.omatch.5-o376¿¿¿¿¿PDG_OBJECT
2154¿PDG_OBJECT¿¿1964.omatch.2-o377¿¿¿¿¿PDG_OBJECT
2155¿PDG_OBJECT¿¿1964.v160-o378¿¿¿¿¿PDG_OBJECT
2156¿PDG_OBJECT¿¿1964.v162-o379¿¿¿¿¿PDG_OBJECT
2157¿PDG_OBJECT¿¿1964.omatch.1-o380¿¿¿¿¿PDG_OBJECT
2158¿PDG_OBJECT¿¿1964.v165-o381¿¿¿¿¿PDG_OBJECT
2159¿PDG_OBJECT¿¿1964.omatch.0-o382¿¿¿¿¿PDG_OBJECT
2160¿PDG_OBJECT¿¿1964.v167-o383¿¿¿¿¿PDG_OBJECT
2161¿PDG_CALL¿¿1964.CALL->url.replace-o384¿¿¿¿¿PDG_CALL
2162¿PDG_OBJECT¿¿1964.url-o385¿¿¿¿¿PDG_OBJECT
2163¿PDG_OBJECT¿¿1964.v168-o386¿¿¿¿¿PDG_OBJECT
2164¿PDG_CALL¿¿1964.CALL->url.replace-o387¿¿¿¿¿PDG_CALL
2165¿PDG_OBJECT¿¿1964.url-o388¿¿¿¿¿PDG_OBJECT
2166¿PDG_OBJECT¿¿1964.v169-o389¿¿¿¿¿PDG_OBJECT
2167¿PDG_OBJECT¿¿1964.v172-o390¿¿¿¿¿PDG_OBJECT
2168¿PDG_CALL¿¿1964.CALL->url.indexOf-o391¿¿¿¿¿PDG_CALL
2169¿PDG_OBJECT¿¿1964.v173-o392¿¿¿¿¿PDG_OBJECT
2170¿PDG_OBJECT¿¿1964.v175-o393¿¿¿¿¿PDG_OBJECT
2171¿PDG_CALL¿¿1964.CALL->url.split-o394¿¿¿¿¿PDG_CALL
2172¿PDG_OBJECT¿¿1964.tmp-o395¿¿¿¿¿PDG_OBJECT
2173¿PDG_OBJECT¿¿1964.tmp.0-o396¿¿¿¿¿PDG_OBJECT
2174¿PDG_OBJECT¿¿1964.v177-o397¿¿¿¿¿PDG_OBJECT
2175¿PDG_OBJECT¿¿1964.v178-o398¿¿¿¿¿PDG_OBJECT
2176¿PDG_OBJECT¿¿1964.v179-o399¿¿¿¿¿PDG_OBJECT
2177¿PDG_OBJECT¿¿1964.v180-o400¿¿¿¿¿PDG_OBJECT
2178¿PDG_OBJECT¿¿1964.v181-o401¿¿¿¿¿PDG_OBJECT
2179¿PDG_OBJECT¿¿1964.tmp.1-o402¿¿¿¿¿PDG_OBJECT
2180¿PDG_OBJECT¿¿1964.url-o403¿¿¿¿¿PDG_OBJECT
