Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1139¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":151,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/977/src/api.js"}¿¿Program
2097¿PDG_OBJECT¿¿1983.v121-o344¿¿¿¿¿PDG_OBJECT
2098¿PDG_OBJECT¿¿1985.this-o345¿¿¿¿¿PDG_OBJECT
2099¿PDG_OBJECT¿¿1985.error-o346¿¿¿¿¿PDG_OBJECT
2100¿PDG_OBJECT¿¿1985.response-o347¿¿¿¿¿PDG_OBJECT
2101¿PDG_OBJECT¿¿1985.body-o348¿¿¿¿¿PDG_OBJECT
2102¿PDG_OBJECT¿¿1983.v129-o349¿¿¿¿¿PDG_OBJECT
2103¿PDG_CALL¿¿1983.CALL->request-o350¿¿¿¿¿PDG_CALL
2104¿PDG_OBJECT¿¿1983.v130-o351¿¿¿¿¿PDG_OBJECT
2105¿PDG_OBJECT¿¿1985.response.statusCode-o352¿¿¿¿¿PDG_OBJECT
2106¿PDG_OBJECT¿¿1985.v124-o353¿¿¿¿¿PDG_OBJECT
2107¿PDG_OBJECT¿¿1985.v125-o354¿¿¿¿¿PDG_OBJECT
2108¿PDG_CALL¿¿1985.CALL->JSON.parse-o355¿¿¿¿¿PDG_CALL
2109¿PDG_OBJECT¿¿1985.v126-o356¿¿¿¿¿PDG_OBJECT
2110¿PDG_CALL¿¿1985.CALL->cb-o357¿¿¿¿¿PDG_CALL
2111¿PDG_OBJECT¿¿1985.v127-o358¿¿¿¿¿PDG_OBJECT
2112¿PDG_CALL¿¿1985.CALL->cb-o359¿¿¿¿¿PDG_CALL
2113¿PDG_OBJECT¿¿1985.v128-o360¿¿¿¿¿PDG_OBJECT
2114¿PDG_OBJECT¿¿1988.this.domain-o361¿¿¿¿¿PDG_OBJECT
2115¿PDG_OBJECT¿¿1988.user.id-o362¿¿¿¿¿PDG_OBJECT
2116¿PDG_OBJECT¿¿1988.v134-o363¿¿¿¿¿PDG_OBJECT
2117¿PDG_CALL¿¿1988.CALL->request.cookie-o364¿¿¿¿¿PDG_CALL
2118¿PDG_OBJECT¿¿1988.cookie-o365¿¿¿¿¿PDG_OBJECT
2119¿PDG_CALL¿¿1988.CALL->request.jar-o366¿¿¿¿¿PDG_CALL
2120¿PDG_OBJECT¿¿1988.jar-o367¿¿¿¿¿PDG_OBJECT
2121¿PDG_CALL¿¿1988.CALL->jar.add-o368¿¿¿¿¿PDG_CALL
2122¿PDG_OBJECT¿¿1988.v135-o369¿¿¿¿¿PDG_OBJECT
2123¿PDG_OBJECT¿¿1988.content-o370¿¿¿¿¿PDG_OBJECT
2124¿PDG_OBJECT¿¿1988.content-o371¿¿¿¿¿PDG_OBJECT
2125¿PDG_OBJECT¿¿1988.content.widget-o372¿¿¿¿¿PDG_OBJECT
2126¿PDG_OBJECT¿¿1988.content-o373¿¿¿¿¿PDG_OBJECT
2127¿PDG_OBJECT¿¿1988.content.comment-o374¿¿¿¿¿PDG_OBJECT
2128¿PDG_OBJECT¿¿1988.v136-o375¿¿¿¿¿PDG_OBJECT
2129¿PDG_OBJECT¿¿1988.v137-o376¿¿¿¿¿PDG_OBJECT
2130¿PDG_OBJECT¿¿1988.v138-o377¿¿¿¿¿PDG_OBJECT
2131¿PDG_OBJECT¿¿1988.v138-o378¿¿¿¿¿PDG_OBJECT
2132¿PDG_OBJECT¿¿1988.v138."Content-type"-o379¿¿¿¿¿PDG_OBJECT
2133¿PDG_CALL¿¿1988.CALL->JSON.stringify-o380¿¿¿¿¿PDG_CALL
2134¿PDG_OBJECT¿¿1988.v139-o381¿¿¿¿¿PDG_OBJECT
2135¿PDG_OBJECT¿¿1988.v140-o382¿¿¿¿¿PDG_OBJECT
2136¿PDG_OBJECT¿¿1990.this-o383¿¿¿¿¿PDG_OBJECT
2137¿PDG_OBJECT¿¿1990.error-o384¿¿¿¿¿PDG_OBJECT
2138¿PDG_OBJECT¿¿1990.response-o385¿¿¿¿¿PDG_OBJECT
2139¿PDG_OBJECT¿¿1990.body-o386¿¿¿¿¿PDG_OBJECT
2140¿PDG_OBJECT¿¿1988.v147-o387¿¿¿¿¿PDG_OBJECT
2141¿PDG_CALL¿¿1988.CALL->request-o388¿¿¿¿¿PDG_CALL
2142¿PDG_OBJECT¿¿1988.v148-o389¿¿¿¿¿PDG_OBJECT
2143¿PDG_OBJECT¿¿1990.response.statusCode-o390¿¿¿¿¿PDG_OBJECT
2144¿PDG_OBJECT¿¿1990.v143-o391¿¿¿¿¿PDG_OBJECT
2145¿PDG_OBJECT¿¿1990.v144-o392¿¿¿¿¿PDG_OBJECT
2146¿PDG_CALL¿¿1990.CALL->cb-o393¿¿¿¿¿PDG_CALL
2147¿PDG_OBJECT¿¿1990.v145-o394¿¿¿¿¿PDG_OBJECT
2148¿PDG_CALL¿¿1990.CALL->cb-o395¿¿¿¿¿PDG_CALL
2149¿PDG_OBJECT¿¿1990.v146-o396¿¿¿¿¿PDG_OBJECT
2150¿PDG_OBJECT¿¿1993.this.domain-o397¿¿¿¿¿PDG_OBJECT
2151¿PDG_OBJECT¿¿1993.user.id-o398¿¿¿¿¿PDG_OBJECT
2152¿PDG_OBJECT¿¿1993.v152-o399¿¿¿¿¿PDG_OBJECT
2153¿PDG_CALL¿¿1993.CALL->request.cookie-o400¿¿¿¿¿PDG_CALL
2154¿PDG_OBJECT¿¿1993.cookie-o401¿¿¿¿¿PDG_OBJECT
2155¿PDG_CALL¿¿1993.CALL->request.jar-o402¿¿¿¿¿PDG_CALL
2156¿PDG_OBJECT¿¿1993.jar-o403¿¿¿¿¿PDG_OBJECT
2157¿PDG_CALL¿¿1993.CALL->jar.add-o404¿¿¿¿¿PDG_CALL
2158¿PDG_OBJECT¿¿1993.v153-o405¿¿¿¿¿PDG_OBJECT
2159¿PDG_OBJECT¿¿1993.v154-o406¿¿¿¿¿PDG_OBJECT
2160¿PDG_OBJECT¿¿1993.v155-o407¿¿¿¿¿PDG_OBJECT
2161¿PDG_OBJECT¿¿1993.v156-o408¿¿¿¿¿PDG_OBJECT
2162¿PDG_OBJECT¿¿1993.v157-o409¿¿¿¿¿PDG_OBJECT
2163¿PDG_OBJECT¿¿1993.v158-o410¿¿¿¿¿PDG_OBJECT
2164¿PDG_OBJECT¿¿1993.v158-o411¿¿¿¿¿PDG_OBJECT
2165¿PDG_OBJECT¿¿1993.v158."Content-type"-o412¿¿¿¿¿PDG_OBJECT
2166¿PDG_OBJECT¿¿1993.v159-o413¿¿¿¿¿PDG_OBJECT
2167¿PDG_OBJECT¿¿1995.this-o414¿¿¿¿¿PDG_OBJECT
2168¿PDG_OBJECT¿¿1995.error-o415¿¿¿¿¿PDG_OBJECT
2169¿PDG_OBJECT¿¿1995.response-o416¿¿¿¿¿PDG_OBJECT
2170¿PDG_OBJECT¿¿1995.body-o417¿¿¿¿¿PDG_OBJECT
2171¿PDG_OBJECT¿¿1993.v167-o418¿¿¿¿¿PDG_OBJECT
2172¿PDG_CALL¿¿1993.CALL->request-o419¿¿¿¿¿PDG_CALL
2173¿PDG_OBJECT¿¿1993.v168-o420¿¿¿¿¿PDG_OBJECT
2174¿PDG_OBJECT¿¿1995.response.statusCode-o421¿¿¿¿¿PDG_OBJECT
2175¿PDG_OBJECT¿¿1995.v162-o422¿¿¿¿¿PDG_OBJECT
2176¿PDG_OBJECT¿¿1995.v163-o423¿¿¿¿¿PDG_OBJECT
2177¿PDG_CALL¿¿1995.CALL->JSON.parse-o424¿¿¿¿¿PDG_CALL
2178¿PDG_OBJECT¿¿1995.v164-o425¿¿¿¿¿PDG_OBJECT
2179¿PDG_CALL¿¿1995.CALL->cb-o426¿¿¿¿¿PDG_CALL
2180¿PDG_OBJECT¿¿1995.v165-o427¿¿¿¿¿PDG_OBJECT
2181¿PDG_CALL¿¿1995.CALL->cb-o428¿¿¿¿¿PDG_CALL
2182¿PDG_OBJECT¿¿1995.v166-o429¿¿¿¿¿PDG_OBJECT
2183¿PDG_OBJECT¿¿1998.this.domain-o430¿¿¿¿¿PDG_OBJECT
2184¿PDG_OBJECT¿¿1998.user.id-o431¿¿¿¿¿PDG_OBJECT
2185¿PDG_OBJECT¿¿1998.v172-o432¿¿¿¿¿PDG_OBJECT
2186¿PDG_CALL¿¿1998.CALL->request.cookie-o433¿¿¿¿¿PDG_CALL
2187¿PDG_OBJECT¿¿1998.cookie-o434¿¿¿¿¿PDG_OBJECT
2188¿PDG_CALL¿¿1998.CALL->request.jar-o435¿¿¿¿¿PDG_CALL
2189¿PDG_OBJECT¿¿1998.jar-o436¿¿¿¿¿PDG_OBJECT
2190¿PDG_CALL¿¿1998.CALL->jar.add-o437¿¿¿¿¿PDG_CALL
2191¿PDG_OBJECT¿¿1998.v173-o438¿¿¿¿¿PDG_OBJECT
2192¿PDG_OBJECT¿¿1998.v174-o439¿¿¿¿¿PDG_OBJECT
2193¿PDG_OBJECT¿¿1998.v175-o440¿¿¿¿¿PDG_OBJECT
2194¿PDG_OBJECT¿¿1998.v176-o441¿¿¿¿¿PDG_OBJECT
2195¿PDG_OBJECT¿¿1998.v176-o442¿¿¿¿¿PDG_OBJECT
2196¿PDG_OBJECT¿¿1998.v176."Content-type"-o443¿¿¿¿¿PDG_OBJECT
2197¿PDG_OBJECT¿¿1998.v177-o444¿¿¿¿¿PDG_OBJECT
2198¿PDG_OBJECT¿¿2000.this-o445¿¿¿¿¿PDG_OBJECT
2199¿PDG_OBJECT¿¿2000.error-o446¿¿¿¿¿PDG_OBJECT
2200¿PDG_OBJECT¿¿2000.response-o447¿¿¿¿¿PDG_OBJECT
2201¿PDG_OBJECT¿¿2000.body-o448¿¿¿¿¿PDG_OBJECT
2202¿PDG_OBJECT¿¿1998.v185-o449¿¿¿¿¿PDG_OBJECT
2203¿PDG_CALL¿¿1998.CALL->request-o450¿¿¿¿¿PDG_CALL
2204¿PDG_OBJECT¿¿1998.v186-o451¿¿¿¿¿PDG_OBJECT
2205¿PDG_OBJECT¿¿2000.response.statusCode-o452¿¿¿¿¿PDG_OBJECT
2206¿PDG_OBJECT¿¿2000.v180-o453¿¿¿¿¿PDG_OBJECT
2207¿PDG_OBJECT¿¿2000.v181-o454¿¿¿¿¿PDG_OBJECT
2208¿PDG_CALL¿¿2000.CALL->JSON.parse-o455¿¿¿¿¿PDG_CALL
2209¿PDG_OBJECT¿¿2000.v182-o456¿¿¿¿¿PDG_OBJECT
2210¿PDG_CALL¿¿2000.CALL->cb-o457¿¿¿¿¿PDG_CALL
2211¿PDG_OBJECT¿¿2000.v183-o458¿¿¿¿¿PDG_OBJECT
2212¿PDG_CALL¿¿2000.CALL->cb-o459¿¿¿¿¿PDG_CALL
2213¿PDG_OBJECT¿¿2000.v184-o460¿¿¿¿¿PDG_OBJECT
2214¿PDG_OBJECT¿¿2003.this.domain-o461¿¿¿¿¿PDG_OBJECT
2215¿PDG_OBJECT¿¿2003.user.id-o462¿¿¿¿¿PDG_OBJECT
2216¿PDG_OBJECT¿¿2003.v190-o463¿¿¿¿¿PDG_OBJECT
2217¿PDG_CALL¿¿2003.CALL->request.cookie-o464¿¿¿¿¿PDG_CALL
2218¿PDG_OBJECT¿¿2003.cookie-o465¿¿¿¿¿PDG_OBJECT
2219¿PDG_CALL¿¿2003.CALL->request.jar-o466¿¿¿¿¿PDG_CALL
2220¿PDG_OBJECT¿¿2003.jar-o467¿¿¿¿¿PDG_OBJECT
2221¿PDG_CALL¿¿2003.CALL->jar.add-o468¿¿¿¿¿PDG_CALL
2222¿PDG_OBJECT¿¿2003.v191-o469¿¿¿¿¿PDG_OBJECT
2223¿PDG_OBJECT¿¿2003.v192-o470¿¿¿¿¿PDG_OBJECT
2224¿PDG_OBJECT¿¿2003.v193-o471¿¿¿¿¿PDG_OBJECT
2225¿PDG_OBJECT¿¿2003.v194-o472¿¿¿¿¿PDG_OBJECT
2226¿PDG_OBJECT¿¿2003.v194-o473¿¿¿¿¿PDG_OBJECT
2227¿PDG_OBJECT¿¿2003.v194."Content-type"-o474¿¿¿¿¿PDG_OBJECT
2228¿PDG_OBJECT¿¿2003.v195-o475¿¿¿¿¿PDG_OBJECT
2229¿PDG_OBJECT¿¿2005.this-o476¿¿¿¿¿PDG_OBJECT
2230¿PDG_OBJECT¿¿2005.error-o477¿¿¿¿¿PDG_OBJECT
2231¿PDG_OBJECT¿¿2005.response-o478¿¿¿¿¿PDG_OBJECT
2232¿PDG_OBJECT¿¿2005.body-o479¿¿¿¿¿PDG_OBJECT
2233¿PDG_OBJECT¿¿2003.v203-o480¿¿¿¿¿PDG_OBJECT
2234¿PDG_CALL¿¿2003.CALL->request-o481¿¿¿¿¿PDG_CALL
2235¿PDG_OBJECT¿¿2003.v204-o482¿¿¿¿¿PDG_OBJECT
2236¿PDG_OBJECT¿¿2005.response.statusCode-o483¿¿¿¿¿PDG_OBJECT
2237¿PDG_OBJECT¿¿2005.v198-o484¿¿¿¿¿PDG_OBJECT
2238¿PDG_OBJECT¿¿2005.v199-o485¿¿¿¿¿PDG_OBJECT
2239¿PDG_CALL¿¿2005.CALL->JSON.parse-o486¿¿¿¿¿PDG_CALL
2240¿PDG_OBJECT¿¿2005.v200-o487¿¿¿¿¿PDG_OBJECT
2241¿PDG_CALL¿¿2005.CALL->cb-o488¿¿¿¿¿PDG_CALL
2242¿PDG_OBJECT¿¿2005.v201-o489¿¿¿¿¿PDG_OBJECT
2243¿PDG_CALL¿¿2005.CALL->cb-o490¿¿¿¿¿PDG_CALL
2244¿PDG_OBJECT¿¿2005.v202-o491¿¿¿¿¿PDG_OBJECT
2245¿PDG_OBJECT¿¿2008.this.domain-o492¿¿¿¿¿PDG_OBJECT
2246¿PDG_OBJECT¿¿2008.user.id-o493¿¿¿¿¿PDG_OBJECT
2247¿PDG_OBJECT¿¿2008.v208-o494¿¿¿¿¿PDG_OBJECT
2248¿PDG_CALL¿¿2008.CALL->request.cookie-o495¿¿¿¿¿PDG_CALL
2249¿PDG_OBJECT¿¿2008.cookie-o496¿¿¿¿¿PDG_OBJECT
2250¿PDG_CALL¿¿2008.CALL->request.jar-o497¿¿¿¿¿PDG_CALL
2251¿PDG_OBJECT¿¿2008.jar-o498¿¿¿¿¿PDG_OBJECT
2252¿PDG_CALL¿¿2008.CALL->jar.add-o499¿¿¿¿¿PDG_CALL
2253¿PDG_OBJECT¿¿2008.v209-o500¿¿¿¿¿PDG_OBJECT
2254¿PDG_OBJECT¿¿2008.v210-o501¿¿¿¿¿PDG_OBJECT
2255¿PDG_OBJECT¿¿2008.v211-o502¿¿¿¿¿PDG_OBJECT
2256¿PDG_OBJECT¿¿2008.v212-o503¿¿¿¿¿PDG_OBJECT
2257¿PDG_OBJECT¿¿2008.v212-o504¿¿¿¿¿PDG_OBJECT
2258¿PDG_OBJECT¿¿2008.v212."Content-type"-o505¿¿¿¿¿PDG_OBJECT
2259¿PDG_OBJECT¿¿2008.v213-o506¿¿¿¿¿PDG_OBJECT
2260¿PDG_OBJECT¿¿2008.v214-o507¿¿¿¿¿PDG_OBJECT
2261¿PDG_CALL¿¿2008.CALL->JSON.stringify-o508¿¿¿¿¿PDG_CALL
2262¿PDG_OBJECT¿¿2008.v215-o509¿¿¿¿¿PDG_OBJECT
2263¿PDG_CALL¿¿2008.CALL->encodeURIComponent-o510¿¿¿¿¿PDG_CALL
2264¿PDG_OBJECT¿¿2008.v216-o511¿¿¿¿¿PDG_OBJECT
2265¿PDG_OBJECT¿¿2008.v217-o512¿¿¿¿¿PDG_OBJECT
2266¿PDG_OBJECT¿¿2008.v218-o513¿¿¿¿¿PDG_OBJECT
2267¿PDG_OBJECT¿¿2010.this-o514¿¿¿¿¿PDG_OBJECT
2268¿PDG_OBJECT¿¿2010.error-o515¿¿¿¿¿PDG_OBJECT
2269¿PDG_OBJECT¿¿2010.response-o516¿¿¿¿¿PDG_OBJECT
2270¿PDG_OBJECT¿¿2010.body-o517¿¿¿¿¿PDG_OBJECT
2271¿PDG_OBJECT¿¿2008.v220-o518¿¿¿¿¿PDG_OBJECT
2272¿PDG_CALL¿¿2008.CALL->request-o519¿¿¿¿¿PDG_CALL
2273¿PDG_OBJECT¿¿2008.v221-o520¿¿¿¿¿PDG_OBJECT
2274¿PDG_CALL¿¿2010.CALL->cb-o521¿¿¿¿¿PDG_CALL
2275¿PDG_OBJECT¿¿2010.v219-o522¿¿¿¿¿PDG_OBJECT
2276¿PDG_OBJECT¿¿2012.apiPool.*-o523¿¿¿¿¿PDG_OBJECT
2277¿PDG_RETURN¿¿2012.RET_OBJ-o524¿¿¿¿¿PDG_RETURN
