Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1044¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":126,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Program
1804¿FunctionExpression¿¿anon¿¿¿{"start":{"line":124,"column":0},"end":{"line":126,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿FunctionExpression
1805¿Identifier¿¿options¿¿¿{"start":{"line":124,"column":22},"end":{"line":124,"column":29},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1806¿VariableDeclarator¿¿v196¿¿¿{"start":{"line":125,"column":9},"end":{"line":125,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿VariableDeclarator
1807¿NewExpression¿¿¿¿¿{"start":{"line":125,"column":9},"end":{"line":125,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿NewExpression
1808¿Identifier¿¿Glance¿¿¿{"start":{"line":125,"column":13},"end":{"line":125,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1809¿Identifier¿¿options¿¿¿{"start":{"line":125,"column":20},"end":{"line":125,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿Identifier
1810¿ReturnStatement¿¿¿¿¿{"start":{"line":125,"column":2},"end":{"line":125,"column":28},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿ReturnStatement
1811¿Identifier¿¿v196¿¿¿¿¿Identifier
1812¿BlockStatement¿¿¿¿¿{"start":{"line":124,"column":31},"end":{"line":126,"column":1},"fname":"/datasets/secbench-dataset/CWE-22/glance_3.0.0/src/index.js"}¿¿BlockStatement
1813¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
1814¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
1815¿CFG_F_START¿¿1096_anon¿¿¿¿¿CFG_F_START
1816¿CFG_F_END¿¿1096_anon¿¿¿¿¿CFG_F_END
1817¿CFG_F_START¿¿1199_anon¿¿¿¿¿CFG_F_START
1818¿CFG_F_END¿¿1199_anon¿¿¿¿¿CFG_F_END
1819¿CFG_F_START¿¿1203_anon¿¿¿¿¿CFG_F_START
1820¿CFG_F_END¿¿1203_anon¿¿¿¿¿CFG_F_END
1821¿CFG_F_START¿¿1250_anon¿¿¿¿¿CFG_F_START
1822¿CFG_F_END¿¿1250_anon¿¿¿¿¿CFG_F_END
1823¿CFG_F_START¿¿1280_anon¿¿¿¿¿CFG_F_START
1824¿CFG_F_END¿¿1280_anon¿¿¿¿¿CFG_F_END
1825¿CFG_F_START¿¿1307_anon¿¿¿¿¿CFG_F_START
1826¿CFG_F_END¿¿1307_anon¿¿¿¿¿CFG_F_END
1827¿CFG_IF_END¿¿1312¿¿¿¿¿CFG_IF_END
1828¿CFG_F_START¿¿1338_anon¿¿¿¿¿CFG_F_START
1829¿CFG_F_END¿¿1338_anon¿¿¿¿¿CFG_F_END
1830¿CFG_IF_END¿¿1421¿¿¿¿¿CFG_IF_END
1831¿CFG_IF_END¿¿1459¿¿¿¿¿CFG_IF_END
1832¿CFG_F_START¿¿1487_anon¿¿¿¿¿CFG_F_START
1833¿CFG_F_END¿¿1487_anon¿¿¿¿¿CFG_F_END
1834¿CFG_IF_END¿¿1490¿¿¿¿¿CFG_IF_END
1835¿CFG_IF_END¿¿1512¿¿¿¿¿CFG_IF_END
1836¿CFG_IF_END¿¿1544¿¿¿¿¿CFG_IF_END
1837¿CFG_IF_END¿¿1580¿¿¿¿¿CFG_IF_END
1838¿CFG_F_START¿¿1609_anon¿¿¿¿¿CFG_F_START
1839¿CFG_F_END¿¿1609_anon¿¿¿¿¿CFG_F_END
1840¿CFG_F_START¿¿1632_anon¿¿¿¿¿CFG_F_START
1841¿CFG_F_END¿¿1632_anon¿¿¿¿¿CFG_F_END
1842¿CFG_IF_END¿¿1634¿¿¿¿¿CFG_IF_END
1843¿CFG_IF_END¿¿1669¿¿¿¿¿CFG_IF_END
1844¿CFG_F_START¿¿1691_anon¿¿¿¿¿CFG_F_START
1845¿CFG_F_END¿¿1691_anon¿¿¿¿¿CFG_F_END
1846¿CFG_F_START¿¿1758_anon¿¿¿¿¿CFG_F_START
1847¿CFG_F_END¿¿1758_anon¿¿¿¿¿CFG_F_END
1848¿CFG_F_START¿¿1804_anon¿¿¿¿¿CFG_F_START
1849¿CFG_F_END¿¿1804_anon¿¿¿¿¿CFG_F_END
1850¿TAINT_SOURCE¿¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1851¿PDG_CALL¿¿1813.CALL->require-o228¿¿¿¿¿PDG_CALL
1852¿PDG_OBJECT¿¿1813.v99-o229¿¿¿¿¿PDG_OBJECT
1853¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1854¿PDG_OBJECT¿¿1813.v99.EventEmitter-o230¿¿¿¿¿PDG_OBJECT
1855¿PDG_CALL¿¿1813.CALL->require-o231¿¿¿¿¿PDG_CALL
1856¿PDG_OBJECT¿¿1813.v100-o232¿¿¿¿¿PDG_OBJECT
1857¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1858¿PDG_OBJECT¿¿1813.v100.parse-o233¿¿¿¿¿PDG_OBJECT
1859¿PDG_CALL¿¿1813.CALL->require-o234¿¿¿¿¿PDG_CALL
1860¿PDG_OBJECT¿¿1813.http-o235¿¿¿¿¿PDG_OBJECT
1861¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1862¿PDG_CALL¿¿1813.CALL->require-o236¿¿¿¿¿PDG_CALL
1863¿PDG_OBJECT¿¿1813.path-o237¿¿¿¿¿PDG_OBJECT
1864¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1865¿PDG_CALL¿¿1813.CALL->require-o238¿¿¿¿¿PDG_CALL
1866¿PDG_OBJECT¿¿1813.fs-o239¿¿¿¿¿PDG_OBJECT
1867¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1868¿PDG_CALL¿¿1813.CALL->require-o240¿¿¿¿¿PDG_CALL
1869¿PDG_OBJECT¿¿1813.htmlls-o241¿¿¿¿¿PDG_OBJECT
1870¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1871¿PDG_CALL¿¿1813.CALL->require-o242¿¿¿¿¿PDG_CALL
1872¿PDG_OBJECT¿¿1813.filed-o243¿¿¿¿¿PDG_OBJECT
1873¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1874¿PDG_CALL¿¿1813.CALL->require-o244¿¿¿¿¿PDG_CALL
1875¿PDG_OBJECT¿¿1813.xtend-o245¿¿¿¿¿PDG_OBJECT
1876¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1877¿PDG_CALL¿¿1813.CALL->require-o246¿¿¿¿¿PDG_CALL
1878¿PDG_OBJECT¿¿1813.defaults-o247¿¿¿¿¿PDG_OBJECT
1879¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1880¿PDG_OBJECT¿¿1813.createGlance-o248¿¿¿¿¿PDG_OBJECT
1881¿PDG_OBJECT¿¿1813.module-o249¿¿¿¿¿PDG_OBJECT
1882¿PDG_OBJECT¿¿1813.module.exports-o250¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿1815.this-o251¿¿¿¿¿PDG_OBJECT
1884¿PDG_OBJECT¿¿1815.options-o252¿¿¿¿¿PDG_OBJECT
1885¿PDG_OBJECT¿¿1813.Glance-o253¿¿¿¿¿PDG_OBJECT
1886¿PDG_OBJECT¿¿1813.EE.prototype-o254¿¿¿¿¿PDG_OBJECT
1887¿PDG_CALL¿¿1813.CALL->Object.create-o255¿¿¿¿¿PDG_CALL
1888¿PDG_OBJECT¿¿1813.v111-o256¿¿¿¿¿PDG_OBJECT
1889¿PDG_OBJECT¿¿1813.Glance-o257¿¿¿¿¿PDG_OBJECT
1890¿PDG_OBJECT¿¿1813.Glance.prototype-o258¿¿¿¿¿PDG_OBJECT
1891¿PDG_OBJECT¿¿1817.this-o259¿¿¿¿¿PDG_OBJECT
1892¿PDG_OBJECT¿¿1813.Glance$start-o260¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿1813.v112-o261¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿1813.v112.start-o262¿¿¿¿¿PDG_OBJECT
1895¿PDG_OBJECT¿¿1825.this-o263¿¿¿¿¿PDG_OBJECT
1896¿PDG_OBJECT¿¿1813.Glance$stop-o264¿¿¿¿¿PDG_OBJECT
1897¿PDG_OBJECT¿¿1813.v126-o265¿¿¿¿¿PDG_OBJECT
1898¿PDG_OBJECT¿¿1813.v126.stop-o266¿¿¿¿¿PDG_OBJECT
1899¿PDG_OBJECT¿¿1828.this-o267¿¿¿¿¿PDG_OBJECT
1900¿PDG_OBJECT¿¿1828.req-o268¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿1828.res-o269¿¿¿¿¿PDG_OBJECT
1902¿PDG_OBJECT¿¿1813.Glance$serveRequest-o270¿¿¿¿¿PDG_OBJECT
1903¿PDG_OBJECT¿¿1813.v130-o271¿¿¿¿¿PDG_OBJECT
1904¿PDG_OBJECT¿¿1813.v130.serveRequest-o272¿¿¿¿¿PDG_OBJECT
1905¿PDG_OBJECT¿¿1846.this-o273¿¿¿¿¿PDG_OBJECT
1906¿PDG_OBJECT¿¿1846.errorCode-o274¿¿¿¿¿PDG_OBJECT
1907¿PDG_OBJECT¿¿1846.req-o275¿¿¿¿¿PDG_OBJECT
1908¿PDG_OBJECT¿¿1846.res-o276¿¿¿¿¿PDG_OBJECT
1909¿PDG_OBJECT¿¿1813.showError-o277¿¿¿¿¿PDG_OBJECT
1910¿PDG_OBJECT¿¿1848.this-o278¿¿¿¿¿PDG_OBJECT
1911¿PDG_OBJECT¿¿1848.options-o279¿¿¿¿¿PDG_OBJECT
1912¿PDG_CALL¿¿1815.CALL->EE.call-o280¿¿¿¿¿PDG_CALL
1913¿PDG_OBJECT¿¿1815.v101-o281¿¿¿¿¿PDG_OBJECT
1914¿PDG_OBJECT¿¿1815.v102-o282¿¿¿¿¿PDG_OBJECT
1915¿PDG_CALL¿¿1815.CALL->xtend-o283¿¿¿¿¿PDG_CALL
1916¿PDG_OBJECT¿¿1815.options-o284¿¿¿¿¿PDG_OBJECT
1917¿PDG_OBJECT¿¿1815.options.port-o285¿¿¿¿¿PDG_OBJECT
1918¿PDG_OBJECT¿¿1815.this-o286¿¿¿¿¿PDG_OBJECT
1919¿PDG_OBJECT¿¿1815.this.port-o287¿¿¿¿¿PDG_OBJECT
1920¿PDG_OBJECT¿¿1815.options.hideindex-o288¿¿¿¿¿PDG_OBJECT
1921¿PDG_OBJECT¿¿1815.this-o289¿¿¿¿¿PDG_OBJECT
1922¿PDG_OBJECT¿¿1815.this.hideindex-o290¿¿¿¿¿PDG_OBJECT
1923¿PDG_OBJECT¿¿1815.options.indices-o291¿¿¿¿¿PDG_OBJECT
1924¿PDG_OBJECT¿¿1815.this-o292¿¿¿¿¿PDG_OBJECT
1925¿PDG_OBJECT¿¿1815.this.indices-o293¿¿¿¿¿PDG_OBJECT
1926¿PDG_OBJECT¿¿1815.options.dir-o294¿¿¿¿¿PDG_OBJECT
1927¿PDG_CALL¿¿1815.CALL->path.normalize-o295¿¿¿¿¿PDG_CALL
1928¿PDG_OBJECT¿¿1815.v108-o296¿¿¿¿¿PDG_OBJECT
1929¿PDG_OBJECT¿¿1815.this-o297¿¿¿¿¿PDG_OBJECT
1930¿PDG_OBJECT¿¿1815.this.dir-o298¿¿¿¿¿PDG_OBJECT
1931¿PDG_OBJECT¿¿1815.options.nodot-o299¿¿¿¿¿PDG_OBJECT
1932¿PDG_OBJECT¿¿1815.this-o300¿¿¿¿¿PDG_OBJECT
1933¿PDG_OBJECT¿¿1815.this.nodot-o301¿¿¿¿¿PDG_OBJECT
1934¿PDG_RETURN¿¿1815.RET_OBJ-o302¿¿¿¿¿PDG_RETURN
1935¿PDG_OBJECT¿¿1819.this-o303¿¿¿¿¿PDG_OBJECT
1936¿PDG_OBJECT¿¿1819.req-o304¿¿¿¿¿PDG_OBJECT
1937¿PDG_OBJECT¿¿1819.res-o305¿¿¿¿¿PDG_OBJECT
1938¿PDG_OBJECT¿¿1817.v114-o306¿¿¿¿¿PDG_OBJECT
1939¿PDG_CALL¿¿1817.CALL->http.createServer-o307¿¿¿¿¿PDG_CALL
1940¿PDG_OBJECT¿¿1817.v115-o308¿¿¿¿¿PDG_OBJECT
1941¿PDG_OBJECT¿¿1817.self-o309¿¿¿¿¿PDG_OBJECT
1942¿PDG_OBJECT¿¿1817.self.server-o310¿¿¿¿¿PDG_OBJECT
1943¿PDG_OBJECT¿¿1817.self.port-o311¿¿¿¿¿PDG_OBJECT
1944¿PDG_CALL¿¿1817.CALL->v116.listen-o312¿¿¿¿¿PDG_CALL
1945¿PDG_OBJECT¿¿1817.v118-o313¿¿¿¿¿PDG_OBJECT
1946¿PDG_OBJECT¿¿1821.this-o314¿¿¿¿¿PDG_OBJECT
1947¿PDG_OBJECT¿¿1821.con-o315¿¿¿¿¿PDG_OBJECT
1948¿PDG_OBJECT¿¿1817.v121-o316¿¿¿¿¿PDG_OBJECT
1949¿PDG_CALL¿¿1817.CALL->v119.addListener-o317¿¿¿¿¿PDG_CALL
1950¿PDG_OBJECT¿¿1817.v122-o318¿¿¿¿¿PDG_OBJECT
1951¿PDG_CALL¿¿1817.CALL->self.on-o319¿¿¿¿¿PDG_CALL
1952¿PDG_OBJECT¿¿1817.v123-o320¿¿¿¿¿PDG_OBJECT
1953¿PDG_OBJECT¿¿1823.this-o321¿¿¿¿¿PDG_OBJECT
1954¿PDG_OBJECT¿¿1817.emitStarted-o322¿¿¿¿¿PDG_OBJECT
1955¿PDG_CALL¿¿1819.CALL->self.serveRequest-o323¿¿¿¿¿PDG_CALL
1956¿PDG_OBJECT¿¿1819.v113-o324¿¿¿¿¿PDG_OBJECT
1957¿PDG_CALL¿¿1821.CALL->con.setTimeout-o325¿¿¿¿¿PDG_CALL
1958¿PDG_OBJECT¿¿1821.v120-o326¿¿¿¿¿PDG_OBJECT
1959¿PDG_CALL¿¿1823.CALL->self.emit-o327¿¿¿¿¿PDG_CALL
1960¿PDG_OBJECT¿¿1823.v125-o328¿¿¿¿¿PDG_OBJECT
1961¿PDG_OBJECT¿¿1825.this.server-o329¿¿¿¿¿PDG_OBJECT
1962¿PDG_CALL¿¿1825.CALL->v128.close-o330¿¿¿¿¿PDG_CALL
1963¿PDG_OBJECT¿¿1825.v129-o331¿¿¿¿¿PDG_OBJECT
1964¿PDG_OBJECT¿¿1828.request-o332¿¿¿¿¿PDG_OBJECT
1965¿PDG_OBJECT¿¿1828.self.dir-o333¿¿¿¿¿PDG_OBJECT
1966¿PDG_OBJECT¿¿1828.req.url-o334¿¿¿¿¿PDG_OBJECT
1967¿PDG_CALL¿¿1828.CALL->parse-o335¿¿¿¿¿PDG_CALL
1968¿PDG_OBJECT¿¿1828.v133-o336¿¿¿¿¿PDG_OBJECT
1969¿PDG_OBJECT¿¿1828.v133.pathname-o337¿¿¿¿¿PDG_OBJECT
1970¿PDG_CALL¿¿1828.CALL->decodeURIComponent-o338¿¿¿¿¿PDG_CALL
1971¿PDG_OBJECT¿¿1828.v135-o339¿¿¿¿¿PDG_OBJECT
1972¿PDG_CALL¿¿1828.CALL->path.join-o340¿¿¿¿¿PDG_CALL
1973¿PDG_OBJECT¿¿1828.v136-o341¿¿¿¿¿PDG_OBJECT
1974¿PDG_OBJECT¿¿1828.request-o342¿¿¿¿¿PDG_OBJECT
1975¿PDG_OBJECT¿¿1828.request.fullPath-o343¿¿¿¿¿PDG_OBJECT
1976¿PDG_OBJECT¿¿1828.req.socket-o344¿¿¿¿¿PDG_OBJECT
1977¿PDG_OBJECT¿¿1828.v137.remoteAddress-o345¿¿¿¿¿PDG_OBJECT
1978¿PDG_OBJECT¿¿1828.request-o346¿¿¿¿¿PDG_OBJECT
1979¿PDG_OBJECT¿¿1828.request.ip-o347¿¿¿¿¿PDG_OBJECT
1980¿PDG_OBJECT¿¿1828.req.method-o348¿¿¿¿¿PDG_OBJECT
1981¿PDG_CALL¿¿1828.CALL->v139.toLowerCase-o349¿¿¿¿¿PDG_CALL
1982¿PDG_OBJECT¿¿1828.v140-o350¿¿¿¿¿PDG_OBJECT
1983¿PDG_OBJECT¿¿1828.request-o351¿¿¿¿¿PDG_OBJECT
1984¿PDG_OBJECT¿¿1828.request.method-o352¿¿¿¿¿PDG_OBJECT
1985¿PDG_OBJECT¿¿1828.request-o353¿¿¿¿¿PDG_OBJECT
1986¿PDG_OBJECT¿¿1828.request.response-o354¿¿¿¿¿PDG_OBJECT
1987¿PDG_OBJECT¿¿1828.request.method-o355¿¿¿¿¿PDG_OBJECT
1988¿PDG_OBJECT¿¿1828.v142-o356¿¿¿¿¿PDG_OBJECT
1989¿PDG_CALL¿¿1828.CALL->self.emit-o357¿¿¿¿¿PDG_CALL
1990¿PDG_OBJECT¿¿1828.v143-o358¿¿¿¿¿PDG_OBJECT
1991¿PDG_RETURN¿¿1828.RET_OBJ-o359¿¿¿¿¿PDG_RETURN
1992¿PDG_OBJECT¿¿1828.self.nodot-o360¿¿¿¿¿PDG_OBJECT
1993¿PDG_OBJECT¿¿1828.request.fullPath-o361¿¿¿¿¿PDG_OBJECT
1994¿PDG_CALL¿¿1828.CALL->path.basename-o362¿¿¿¿¿PDG_CALL
1995¿PDG_OBJECT¿¿1828.v146-o363¿¿¿¿¿PDG_OBJECT
1996¿PDG_CALL¿¿1828.CALL->undefined.test-o364¿¿¿¿¿PDG_CALL
1997¿PDG_OBJECT¿¿1828.v147-o365¿¿¿¿¿PDG_OBJECT
1998¿PDG_OBJECT¿¿1828.v148-o366¿¿¿¿¿PDG_OBJECT
1999¿PDG_CALL¿¿1828.CALL->self.emit-o367¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿1828.v149-o368¿¿¿¿¿PDG_OBJECT
2001¿PDG_RETURN¿¿1828.RET_OBJ-o369¿¿¿¿¿PDG_RETURN
2002¿PDG_CALL¿¿1828.CALL->fs.stat-o370¿¿¿¿¿PDG_CALL
2003¿PDG_OBJECT¿¿1828.v151-o371¿¿¿¿¿PDG_OBJECT
2004¿PDG_OBJECT¿¿1832.this-o372¿¿¿¿¿PDG_OBJECT
2005¿PDG_OBJECT¿¿1832.err-o373¿¿¿¿¿PDG_OBJECT
2006¿PDG_OBJECT¿¿1832.stat-o374¿¿¿¿¿PDG_OBJECT
2007¿PDG_OBJECT¿¿1828.statFile-o375¿¿¿¿¿PDG_OBJECT
2008¿PDG_CALL¿¿1832.CALL->self.emit-o376¿¿¿¿¿PDG_CALL
2009¿PDG_OBJECT¿¿1832.v152-o377¿¿¿¿¿PDG_OBJECT
2010¿PDG_RETURN¿¿1832.RET_OBJ-o378¿¿¿¿¿PDG_RETURN
2011¿PDG_CALL¿¿1832.CALL->stat.isDirectory-o379¿¿¿¿¿PDG_CALL
2012¿PDG_OBJECT¿¿1832.v153-o380¿¿¿¿¿PDG_OBJECT
2013¿PDG_CALL¿¿1832.CALL->self.emit-o381¿¿¿¿¿PDG_CALL
2014¿PDG_OBJECT¿¿1832.v155-o382¿¿¿¿¿PDG_OBJECT
2015¿PDG_CALL¿¿1832.CALL->filed-o383¿¿¿¿¿PDG_CALL
2016¿PDG_OBJECT¿¿1832.v157-o384¿¿¿¿¿PDG_OBJECT
2017¿PDG_CALL¿¿1832.CALL->v157.pipe-o385¿¿¿¿¿PDG_CALL
2018¿PDG_OBJECT¿¿1832.v158-o386¿¿¿¿¿PDG_OBJECT
2019¿PDG_RETURN¿¿1832.RET_OBJ-o387¿¿¿¿¿PDG_RETURN
2020¿PDG_OBJECT¿¿1832.self.hideindex-o388¿¿¿¿¿PDG_OBJECT
2021¿PDG_CALL¿¿1832.CALL->self.emit-o389¿¿¿¿¿PDG_CALL
2022¿PDG_OBJECT¿¿1832.v160-o390¿¿¿¿¿PDG_OBJECT
2023¿PDG_RETURN¿¿1832.RET_OBJ-o391¿¿¿¿¿PDG_RETURN
2024¿PDG_OBJECT¿¿1832.self.indices-o392¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿1832.v163.length-o393¿¿¿¿¿PDG_OBJECT
2026¿PDG_CALL¿¿1832.CALL->listFiles-o394¿¿¿¿¿PDG_CALL
2027¿PDG_OBJECT¿¿1832.v167-o395¿¿¿¿¿PDG_OBJECT
2028¿PDG_RETURN¿¿1832.RET_OBJ-o396¿¿¿¿¿PDG_RETURN
2029¿PDG_CALL¿¿1832.CALL->v168.slice-o397¿¿¿¿¿PDG_CALL
2030¿PDG_OBJECT¿¿1832.indices-o398¿¿¿¿¿PDG_OBJECT
2031¿PDG_CALL¿¿1832.CALL->indices.shift-o399¿¿¿¿¿PDG_CALL
2032¿PDG_OBJECT¿¿1832.v169-o400¿¿¿¿¿PDG_OBJECT
2033¿PDG_CALL¿¿1832.CALL->findIndex-o401¿¿¿¿¿PDG_CALL
2034¿PDG_OBJECT¿¿1832.v170-o402¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿1838.this-o403¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿1838.indexTest-o404¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿1832.findIndex-o405¿¿¿¿¿PDG_OBJECT
2038¿PDG_OBJECT¿¿1844.this-o406¿¿¿¿¿PDG_OBJECT
2039¿PDG_OBJECT¿¿1832.listFiles-o407¿¿¿¿¿PDG_OBJECT
2040¿PDG_CALL¿¿1838.CALL->path.join-o408¿¿¿¿¿PDG_CALL
2041¿PDG_OBJECT¿¿1838.v172-o409¿¿¿¿¿PDG_OBJECT
2042¿PDG_CALL¿¿1838.CALL->fs.exists-o410¿¿¿¿¿PDG_CALL
2043¿PDG_OBJECT¿¿1838.v173-o411¿¿¿¿¿PDG_OBJECT
2044¿PDG_OBJECT¿¿1840.this-o412¿¿¿¿¿PDG_OBJECT
2045¿PDG_OBJECT¿¿1840.hasIndex-o413¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿1838.check-o414¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿1840.v175-o415¿¿¿¿¿PDG_OBJECT
2048¿PDG_OBJECT¿¿1840.req-o416¿¿¿¿¿PDG_OBJECT
2049¿PDG_OBJECT¿¿1840.req.url-o417¿¿¿¿¿PDG_OBJECT
2050¿PDG_CALL¿¿1840.CALL->self.serveRequest-o418¿¿¿¿¿PDG_CALL
2051¿PDG_OBJECT¿¿1840.v176-o419¿¿¿¿¿PDG_OBJECT
2052¿PDG_RETURN¿¿1840.RET_OBJ-o420¿¿¿¿¿PDG_RETURN
2053¿PDG_OBJECT¿¿1840.indices.length-o421¿¿¿¿¿PDG_OBJECT
2054¿PDG_CALL¿¿1840.CALL->listFiles-o422¿¿¿¿¿PDG_CALL
2055¿PDG_OBJECT¿¿1840.v179-o423¿¿¿¿¿PDG_OBJECT
2056¿PDG_RETURN¿¿1840.RET_OBJ-o424¿¿¿¿¿PDG_RETURN
2057¿PDG_CALL¿¿1840.CALL->indices.shift-o425¿¿¿¿¿PDG_CALL
2058¿PDG_OBJECT¿¿1840.v180-o426¿¿¿¿¿PDG_OBJECT
2059¿PDG_CALL¿¿1840.CALL->findIndex-o427¿¿¿¿¿PDG_CALL
2060¿PDG_OBJECT¿¿1840.v181-o428¿¿¿¿¿PDG_OBJECT
2061¿PDG_CALL¿¿1844.CALL->v182.replace-o429¿¿¿¿¿PDG_CALL
2062¿PDG_OBJECT¿¿1844.listPath-o430¿¿¿¿¿PDG_OBJECT
2063¿PDG_OBJECT¿¿1844.v183-o431¿¿¿¿¿PDG_OBJECT
2064¿PDG_CALL¿¿1844.CALL->res.writeHead-o432¿¿¿¿¿PDG_CALL
2065¿PDG_OBJECT¿¿1844.v184-o433¿¿¿¿¿PDG_OBJECT
2066¿PDG_OBJECT¿¿1844.v186-o434¿¿¿¿¿PDG_OBJECT
2067¿PDG_CALL¿¿1844.CALL->htmlls-o435¿¿¿¿¿PDG_CALL
2068¿PDG_OBJECT¿¿1844.v187-o436¿¿¿¿¿PDG_OBJECT
2069¿PDG_CALL¿¿1844.CALL->v187.pipe-o437¿¿¿¿¿PDG_CALL
2070¿PDG_OBJECT¿¿1844.v188-o438¿¿¿¿¿PDG_OBJECT
2071¿PDG_CALL¿¿1844.CALL->self.emit-o439¿¿¿¿¿PDG_CALL
2072¿PDG_OBJECT¿¿1844.v189-o440¿¿¿¿¿PDG_OBJECT
2073¿PDG_RETURN¿¿1844.RET_OBJ-o441¿¿¿¿¿PDG_RETURN
2074¿PDG_OBJECT¿¿1846.v190-o442¿¿¿¿¿PDG_OBJECT
2075¿PDG_CALL¿¿1846.CALL->res.writeHead-o443¿¿¿¿¿PDG_CALL
2076¿PDG_OBJECT¿¿1846.v191-o444¿¿¿¿¿PDG_OBJECT
2077¿PDG_OBJECT¿¿1846.v192-o445¿¿¿¿¿PDG_OBJECT
2078¿PDG_CALL¿¿1846.CALL->path.join-o446¿¿¿¿¿PDG_CALL
2079¿PDG_OBJECT¿¿1846.v193-o447¿¿¿¿¿PDG_OBJECT
2080¿PDG_CALL¿¿1846.CALL->fs.createReadStream-o448¿¿¿¿¿PDG_CALL
2081¿PDG_OBJECT¿¿1846.v194-o449¿¿¿¿¿PDG_OBJECT
2082¿TAINT_SINK¿¿createReadStream¿¿¿¿¿TAINT_SINK
2083¿PDG_CALL¿¿1846.CALL->v194.pipe-o450¿¿¿¿¿PDG_CALL
2084¿PDG_OBJECT¿¿1846.v195-o451¿¿¿¿¿PDG_OBJECT
2085¿PDG_CALL¿¿1848.CALL->Glance-o452¿¿¿¿¿PDG_CALL
2086¿PDG_OBJECT¿¿1848.v196-o453¿¿¿¿¿PDG_OBJECT
2087¿PDG_RETURN¿¿1848.RET_OBJ-o454¿¿¿¿¿PDG_RETURN
