Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1158¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":185,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Program
2009¿BlockStatement¿¿¿¿¿{"start":{"line":178,"column":12},"end":{"line":180,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
2010¿VariableDeclarator¿¿v246¿¿¿¿¿VariableDeclarator
2011¿MemberExpression¿¿¿¿¿{"start":{"line":181,"column":42},"end":{"line":181,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
2012¿Identifier¿¿version¿¿¿{"start":{"line":181,"column":42},"end":{"line":181,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2013¿Identifier¿¿path¿¿¿{"start":{"line":181,"column":50},"end":{"line":181,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2014¿VariableDeclarator¿¿v247¿¿¿¿¿VariableDeclarator
2015¿CallExpression¿¿¿¿¿{"start":{"line":181,"column":13},"end":{"line":181,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
2016¿Identifier¿¿sprintf¿¿¿{"start":{"line":181,"column":13},"end":{"line":181,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2017¿Literal¿string¿¿'-write %s +delete'¿¿{"start":{"line":181,"column":21},"end":{"line":181,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Literal
2018¿Identifier¿¿v246¿¿¿¿¿Identifier
2019¿VariableDeclarator¿¿v248¿¿¿¿¿VariableDeclarator
2020¿CallExpression¿¿¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
2021¿MemberExpression¿¿¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
2022¿Identifier¿¿cmd¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2023¿Identifier¿¿push¿¿¿{"start":{"line":181,"column":8},"end":{"line":181,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2024¿Identifier¿¿v247¿¿¿¿¿Identifier
2025¿ExpressionStatement¿¿¿¿¿{"start":{"line":181,"column":4},"end":{"line":181,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
2026¿Identifier¿¿v248¿¿¿¿¿Identifier
2027¿BlockStatement¿¿¿¿¿{"start":{"line":180,"column":9},"end":{"line":182,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
2028¿VariableDeclarator¿¿v249¿¿¿¿¿VariableDeclarator
2029¿CallExpression¿¿¿¿¿{"start":{"line":184,"column":9},"end":{"line":184,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿CallExpression
2030¿MemberExpression¿¿¿¿¿{"start":{"line":184,"column":9},"end":{"line":184,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
2031¿Identifier¿¿cmd¿¿¿{"start":{"line":184,"column":9},"end":{"line":184,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2032¿Identifier¿¿join¿¿¿{"start":{"line":184,"column":13},"end":{"line":184,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2033¿Literal¿string¿¿' '¿¿{"start":{"line":184,"column":18},"end":{"line":184,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Literal
2034¿ReturnStatement¿¿¿¿¿{"start":{"line":184,"column":2},"end":{"line":184,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ReturnStatement
2035¿Identifier¿¿v249¿¿¿¿¿Identifier
2036¿BlockStatement¿¿¿¿¿{"start":{"line":143,"column":59},"end":{"line":185,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿BlockStatement
2037¿ExpressionStatement¿¿¿¿¿{"start":{"line":143,"column":0},"end":{"line":185,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿ExpressionStatement
2038¿AssignmentExpression¿=¿¿¿¿{"start":{"line":143,"column":0},"end":{"line":185,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿AssignmentExpression
2039¿MemberExpression¿¿¿¿¿{"start":{"line":143,"column":0},"end":{"line":143,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿MemberExpression
2040¿Identifier¿¿v221¿¿¿¿¿Identifier
2041¿Identifier¿¿cmdVersion¿¿¿{"start":{"line":143,"column":15},"end":{"line":143,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js"}¿¿Identifier
2042¿Identifier¿¿v250¿¿¿¿¿Identifier
2043¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
2044¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
2045¿CFG_F_START¿¿1212_anon¿¿¿¿¿CFG_F_START
2046¿CFG_F_END¿¿1212_anon¿¿¿¿¿CFG_F_END
2047¿CFG_F_START¿¿1233_anon¿¿¿¿¿CFG_F_START
2048¿CFG_F_END¿¿1233_anon¿¿¿¿¿CFG_F_END
2049¿CFG_IF_END¿¿1237¿¿¿¿¿CFG_IF_END
2050¿CFG_IF_END¿¿1246¿¿¿¿¿CFG_IF_END
2051¿CFG_F_START¿¿1291_anon¿¿¿¿¿CFG_F_START
2052¿CFG_F_END¿¿1291_anon¿¿¿¿¿CFG_F_END
2053¿CFG_IF_END¿¿1297¿¿¿¿¿CFG_IF_END
2054¿CFG_IF_END¿¿1366¿¿¿¿¿CFG_IF_END
2055¿CFG_F_START¿¿1466_anon¿¿¿¿¿CFG_F_START
2056¿CFG_F_END¿¿1466_anon¿¿¿¿¿CFG_F_END
2057¿CFG_IF_END¿¿1540¿¿¿¿¿CFG_IF_END
2058¿CFG_IF_END¿¿1531¿¿¿¿¿CFG_IF_END
2059¿CFG_IF_END¿¿1518¿¿¿¿¿CFG_IF_END
2060¿CFG_F_START¿¿1566_anon¿¿¿¿¿CFG_F_START
2061¿CFG_F_END¿¿1566_anon¿¿¿¿¿CFG_F_END
2062¿CFG_IF_END¿¿1594¿¿¿¿¿CFG_IF_END
2063¿CFG_F_START¿¿1646_anon¿¿¿¿¿CFG_F_START
2064¿CFG_F_END¿¿1646_anon¿¿¿¿¿CFG_F_END
2065¿CFG_WHILE_END¿¿¿¿¿¿¿CFG_WHILE_END
2066¿CFG_F_START¿¿1843_anon¿¿¿¿¿CFG_F_START
2067¿CFG_F_END¿¿1843_anon¿¿¿¿¿CFG_F_END
2068¿CFG_IF_END¿¿1870¿¿¿¿¿CFG_IF_END
2069¿CFG_IF_END¿¿1894¿¿¿¿¿CFG_IF_END
2070¿CFG_IF_END¿¿1918¿¿¿¿¿CFG_IF_END
2071¿CFG_IF_END¿¿1948¿¿¿¿¿CFG_IF_END
2072¿CFG_IF_END¿¿1979¿¿¿¿¿CFG_IF_END
2073¿CFG_IF_END¿¿1995¿¿¿¿¿CFG_IF_END
2074¿TAINT_SOURCE¿¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
2075¿PDG_CALL¿¿2043.CALL->require-o234¿¿¿¿¿PDG_CALL
2076¿PDG_OBJECT¿¿2043.v126-o235¿¿¿¿¿PDG_OBJECT
2077¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2078¿PDG_OBJECT¿¿2043.v126.exec-o236¿¿¿¿¿PDG_OBJECT
2079¿PDG_CALL¿¿2043.CALL->require-o237¿¿¿¿¿PDG_CALL
2080¿PDG_OBJECT¿¿2043.aspect-o238¿¿¿¿¿PDG_OBJECT
2081¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2082¿PDG_CALL¿¿2043.CALL->require-o239¿¿¿¿¿PDG_CALL
2083¿PDG_OBJECT¿¿2043.v127-o240¿¿¿¿¿PDG_OBJECT
2084¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2085¿PDG_OBJECT¿¿2043.v127.dirname-o241¿¿¿¿¿PDG_OBJECT
2086¿PDG_CALL¿¿2043.CALL->require-o242¿¿¿¿¿PDG_CALL
2087¿PDG_OBJECT¿¿2043.v128-o243¿¿¿¿¿PDG_OBJECT
2088¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2089¿PDG_OBJECT¿¿2043.v128.basename-o244¿¿¿¿¿PDG_OBJECT
2090¿PDG_CALL¿¿2043.CALL->require-o245¿¿¿¿¿PDG_CALL
2091¿PDG_OBJECT¿¿2043.v129-o246¿¿¿¿¿PDG_OBJECT
2092¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2093¿PDG_OBJECT¿¿2043.v129.extname-o247¿¿¿¿¿PDG_OBJECT
2094¿PDG_CALL¿¿2043.CALL->require-o248¿¿¿¿¿PDG_CALL
2095¿PDG_OBJECT¿¿2043.v130-o249¿¿¿¿¿PDG_OBJECT
2096¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2097¿PDG_OBJECT¿¿2043.v130.join-o250¿¿¿¿¿PDG_OBJECT
2098¿PDG_CALL¿¿2043.CALL->require-o251¿¿¿¿¿PDG_CALL
2099¿PDG_OBJECT¿¿2043.v131-o252¿¿¿¿¿PDG_OBJECT
2100¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2101¿PDG_OBJECT¿¿2043.v131.format-o253¿¿¿¿¿PDG_OBJECT
2102¿PDG_OBJECT¿¿2045.this-o254¿¿¿¿¿PDG_OBJECT
2103¿PDG_OBJECT¿¿2045.image-o255¿¿¿¿¿PDG_OBJECT
2104¿PDG_OBJECT¿¿2045.output-o256¿¿¿¿¿PDG_OBJECT
2105¿PDG_OBJECT¿¿2045.cb-o257¿¿¿¿¿PDG_OBJECT
2106¿PDG_OBJECT¿¿2043.v141-o258¿¿¿¿¿PDG_OBJECT
2107¿PDG_OBJECT¿¿2043.module-o259¿¿¿¿¿PDG_OBJECT
2108¿PDG_OBJECT¿¿2043.module.exports-o260¿¿¿¿¿PDG_OBJECT
2109¿PDG_OBJECT¿¿2051.this-o261¿¿¿¿¿PDG_OBJECT
2110¿PDG_OBJECT¿¿2051.image-o262¿¿¿¿¿PDG_OBJECT
2111¿PDG_OBJECT¿¿2051.ratio-o263¿¿¿¿¿PDG_OBJECT
2112¿PDG_OBJECT¿¿2043.v165-o264¿¿¿¿¿PDG_OBJECT
2113¿PDG_OBJECT¿¿2043.v142-o265¿¿¿¿¿PDG_OBJECT
2114¿PDG_OBJECT¿¿2043.v142.crop-o266¿¿¿¿¿PDG_OBJECT
2115¿PDG_OBJECT¿¿2055.this-o267¿¿¿¿¿PDG_OBJECT
2116¿PDG_OBJECT¿¿2055.crop-o268¿¿¿¿¿PDG_OBJECT
2117¿PDG_OBJECT¿¿2055.version-o269¿¿¿¿¿PDG_OBJECT
2118¿PDG_OBJECT¿¿2043.v176-o270¿¿¿¿¿PDG_OBJECT
2119¿PDG_OBJECT¿¿2043.v166-o271¿¿¿¿¿PDG_OBJECT
2120¿PDG_OBJECT¿¿2043.v166.resize-o272¿¿¿¿¿PDG_OBJECT
2121¿PDG_OBJECT¿¿2060.this-o273¿¿¿¿¿PDG_OBJECT
2122¿PDG_OBJECT¿¿2060.src-o274¿¿¿¿¿PDG_OBJECT
2123¿PDG_OBJECT¿¿2060.opts-o275¿¿¿¿¿PDG_OBJECT
2124¿PDG_OBJECT¿¿2043.v188-o276¿¿¿¿¿PDG_OBJECT
2125¿PDG_OBJECT¿¿2043.v177-o277¿¿¿¿¿PDG_OBJECT
2126¿PDG_OBJECT¿¿2043.v177.path-o278¿¿¿¿¿PDG_OBJECT
2127¿PDG_OBJECT¿¿2063.this-o279¿¿¿¿¿PDG_OBJECT
2128¿PDG_OBJECT¿¿2063.image-o280¿¿¿¿¿PDG_OBJECT
2129¿PDG_OBJECT¿¿2063.output-o281¿¿¿¿¿PDG_OBJECT
2130¿PDG_OBJECT¿¿2043.v220-o282¿¿¿¿¿PDG_OBJECT
2131¿PDG_OBJECT¿¿2043.v189-o283¿¿¿¿¿PDG_OBJECT
2132¿PDG_OBJECT¿¿2043.v189.cmd-o284¿¿¿¿¿PDG_OBJECT
2133¿PDG_OBJECT¿¿2066.this-o285¿¿¿¿¿PDG_OBJECT
2134¿PDG_OBJECT¿¿2066.image-o286¿¿¿¿¿PDG_OBJECT
2135¿PDG_OBJECT¿¿2066.version-o287¿¿¿¿¿PDG_OBJECT
2136¿PDG_OBJECT¿¿2066.last-o288¿¿¿¿¿PDG_OBJECT
2137¿PDG_OBJECT¿¿2043.v250-o289¿¿¿¿¿PDG_OBJECT
2138¿PDG_OBJECT¿¿2043.v221-o290¿¿¿¿¿PDG_OBJECT
2139¿PDG_OBJECT¿¿2043.v221.cmdVersion-o291¿¿¿¿¿PDG_OBJECT
2140¿PDG_CALL¿¿2045.CALL->v132.cmd-o292¿¿¿¿¿PDG_CALL
2141¿PDG_OBJECT¿¿2045.cmd-o293¿¿¿¿¿PDG_OBJECT
2142¿PDG_OBJECT¿¿2045.v133-o294¿¿¿¿¿PDG_OBJECT
2143¿PDG_OBJECT¿¿2047.this-o295¿¿¿¿¿PDG_OBJECT
2144¿PDG_OBJECT¿¿2047.e-o296¿¿¿¿¿PDG_OBJECT
2145¿PDG_OBJECT¿¿2047.stdout-o297¿¿¿¿¿PDG_OBJECT
2146¿PDG_OBJECT¿¿2047.stderr-o298¿¿¿¿¿PDG_OBJECT
2147¿PDG_OBJECT¿¿2045.v139-o299¿¿¿¿¿PDG_OBJECT
2148¿PDG_CALL¿¿2045.CALL->exec-o300¿¿¿¿¿PDG_CALL
2149¿PDG_OBJECT¿¿2045.v140-o301¿¿¿¿¿PDG_OBJECT
2150¿TAINT_SINK¿¿exec¿¿¿¿¿TAINT_SINK
2151¿PDG_CALL¿¿2047.CALL->cb-o302¿¿¿¿¿PDG_CALL
2152¿PDG_OBJECT¿¿2047.v134-o303¿¿¿¿¿PDG_OBJECT
2153¿PDG_RETURN¿¿2047.RET_OBJ-o304¿¿¿¿¿PDG_RETURN
2154¿PDG_CALL¿¿2047.CALL->Error-o305¿¿¿¿¿PDG_CALL
2155¿PDG_OBJECT¿¿2047.v135-o306¿¿¿¿¿PDG_OBJECT
2156¿PDG_CALL¿¿2047.CALL->cb-o307¿¿¿¿¿PDG_CALL
2157¿PDG_OBJECT¿¿2047.v136-o308¿¿¿¿¿PDG_OBJECT
2158¿PDG_RETURN¿¿2047.RET_OBJ-o309¿¿¿¿¿PDG_RETURN
2159¿PDG_OBJECT¿¿2047.output.versions-o310¿¿¿¿¿PDG_OBJECT
2160¿PDG_CALL¿¿2047.CALL->cb-o311¿¿¿¿¿PDG_CALL
2161¿PDG_OBJECT¿¿2047.v138-o312¿¿¿¿¿PDG_OBJECT
2162¿PDG_RETURN¿¿2047.RET_OBJ-o313¿¿¿¿¿PDG_RETURN
2163¿PDG_OBJECT¿¿2051.image.width-o314¿¿¿¿¿PDG_OBJECT
2164¿PDG_OBJECT¿¿2051.image.height-o315¿¿¿¿¿PDG_OBJECT
2165¿PDG_OBJECT¿¿2051.v146-o316¿¿¿¿¿PDG_OBJECT
2166¿PDG_OBJECT¿¿2051.v146-o317¿¿¿¿¿PDG_OBJECT
2167¿PDG_OBJECT¿¿2051.v146.geometry-o318¿¿¿¿¿PDG_OBJECT
2168¿PDG_OBJECT¿¿2051.v146-o319¿¿¿¿¿PDG_OBJECT
2169¿PDG_OBJECT¿¿2051.v146.width-o320¿¿¿¿¿PDG_OBJECT
2170¿PDG_OBJECT¿¿2051.v146-o321¿¿¿¿¿PDG_OBJECT
2171¿PDG_OBJECT¿¿2051.v146.height-o322¿¿¿¿¿PDG_OBJECT
2172¿PDG_RETURN¿¿2051.RET_OBJ-o323¿¿¿¿¿PDG_RETURN
2173¿PDG_CALL¿¿2051.CALL->aspect.crop-o324¿¿¿¿¿PDG_CALL
2174¿PDG_OBJECT¿¿2051.g-o325¿¿¿¿¿PDG_OBJECT
2175¿PDG_OBJECT¿¿2051.g.0-o326¿¿¿¿¿PDG_OBJECT
2176¿PDG_OBJECT¿¿2051.v150-o327¿¿¿¿¿PDG_OBJECT
2177¿PDG_OBJECT¿¿2051.g.1-o328¿¿¿¿¿PDG_OBJECT
2178¿PDG_OBJECT¿¿2051.v152-o329¿¿¿¿¿PDG_OBJECT
2179¿PDG_OBJECT¿¿2051.v153-o330¿¿¿¿¿PDG_OBJECT
2180¿PDG_OBJECT¿¿2051.v156-o331¿¿¿¿¿PDG_OBJECT
2181¿PDG_OBJECT¿¿2051.v156-o332¿¿¿¿¿PDG_OBJECT
2182¿PDG_OBJECT¿¿2051.v156.geometry-o333¿¿¿¿¿PDG_OBJECT
2183¿PDG_OBJECT¿¿2051.v156-o334¿¿¿¿¿PDG_OBJECT
2184¿PDG_OBJECT¿¿2051.v156.width-o335¿¿¿¿¿PDG_OBJECT
2185¿PDG_OBJECT¿¿2051.v156-o336¿¿¿¿¿PDG_OBJECT
2186¿PDG_OBJECT¿¿2051.v156.height-o337¿¿¿¿¿PDG_OBJECT
2187¿PDG_RETURN¿¿2051.RET_OBJ-o338¿¿¿¿¿PDG_RETURN
2188¿PDG_OBJECT¿¿2051.g.2-o339¿¿¿¿¿PDG_OBJECT
2189¿PDG_OBJECT¿¿2051.g.3-o340¿¿¿¿¿PDG_OBJECT
2190¿PDG_CALL¿¿2051.CALL->sprintf-o341¿¿¿¿¿PDG_CALL
2191¿PDG_OBJECT¿¿2051.v161-o342¿¿¿¿¿PDG_OBJECT
2192¿PDG_OBJECT¿¿2051.v164-o343¿¿¿¿¿PDG_OBJECT
2193¿PDG_OBJECT¿¿2051.v164-o344¿¿¿¿¿PDG_OBJECT
2194¿PDG_OBJECT¿¿2051.v164.geometry-o345¿¿¿¿¿PDG_OBJECT
2195¿PDG_OBJECT¿¿2051.v164-o346¿¿¿¿¿PDG_OBJECT
2196¿PDG_OBJECT¿¿2051.v164.width-o347¿¿¿¿¿PDG_OBJECT
2197¿PDG_OBJECT¿¿2051.v164-o348¿¿¿¿¿PDG_OBJECT
2198¿PDG_OBJECT¿¿2051.v164.height-o349¿¿¿¿¿PDG_OBJECT
2199¿PDG_RETURN¿¿2051.RET_OBJ-o350¿¿¿¿¿PDG_RETURN
2200¿PDG_OBJECT¿¿2055.version.maxWidth-o351¿¿¿¿¿PDG_OBJECT
2201¿PDG_OBJECT¿¿2055.version.maxHeight-o352¿¿¿¿¿PDG_OBJECT
2202¿PDG_OBJECT¿¿2055.crop.width-o353¿¿¿¿¿PDG_OBJECT
2203¿PDG_OBJECT¿¿2055.crop.height-o354¿¿¿¿¿PDG_OBJECT
2204¿PDG_CALL¿¿2055.CALL->aspect.resize-o355¿¿¿¿¿PDG_CALL
2205¿PDG_OBJECT¿¿2055.resize-o356¿¿¿¿¿PDG_OBJECT
2206¿PDG_OBJECT¿¿2055.resize.0-o357¿¿¿¿¿PDG_OBJECT
2207¿PDG_OBJECT¿¿2055.version-o358¿¿¿¿¿PDG_OBJECT
2208¿PDG_OBJECT¿¿2055.version.width-o359¿¿¿¿¿PDG_OBJECT
2209¿PDG_OBJECT¿¿2055.resize.1-o360¿¿¿¿¿PDG_OBJECT
2210¿PDG_OBJECT¿¿2055.version-o361¿¿¿¿¿PDG_OBJECT
2211¿PDG_OBJECT¿¿2055.version.height-o362¿¿¿¿¿PDG_OBJECT
2212¿PDG_OBJECT¿¿2055.v171-o363¿¿¿¿¿PDG_OBJECT
2213¿PDG_OBJECT¿¿2055.v172-o364¿¿¿¿¿PDG_OBJECT
2214¿PDG_OBJECT¿¿2055.v173-o365¿¿¿¿¿PDG_OBJECT
2215¿PDG_RETURN¿¿2055.RET_OBJ-o366¿¿¿¿¿PDG_RETURN
2216¿PDG_OBJECT¿¿2055.v174-o367¿¿¿¿¿PDG_OBJECT
2217¿PDG_RETURN¿¿2055.RET_OBJ-o368¿¿¿¿¿PDG_RETURN
2218¿PDG_OBJECT¿¿2055.v175-o369¿¿¿¿¿PDG_OBJECT
2219¿PDG_RETURN¿¿2055.RET_OBJ-o370¿¿¿¿¿PDG_RETURN
2220¿PDG_RETURN¿¿2055.RET_OBJ-o371¿¿¿¿¿PDG_RETURN
2221¿PDG_OBJECT¿¿2060.opts.path-o372¿¿¿¿¿PDG_OBJECT
2222¿PDG_CALL¿¿2060.CALL->dirname-o373¿¿¿¿¿PDG_CALL
2223¿PDG_OBJECT¿¿2060.v179-o374¿¿¿¿¿PDG_OBJECT
2224¿PDG_CALL¿¿2060.CALL->extname-o375¿¿¿¿¿PDG_CALL
2225¿PDG_OBJECT¿¿2060.ext-o376¿¿¿¿¿PDG_OBJECT
2226¿PDG_CALL¿¿2060.CALL->basename-o377¿¿¿¿¿PDG_CALL
2227¿PDG_OBJECT¿¿2060.base-o378¿¿¿¿¿PDG_OBJECT
2228¿PDG_OBJECT¿¿2060.opts.format-o379¿¿¿¿¿PDG_OBJECT
2229¿PDG_OBJECT¿¿2060.ext-o380¿¿¿¿¿PDG_OBJECT
2230¿PDG_OBJECT¿¿2060.opts.prefix-o381¿¿¿¿¿PDG_OBJECT
2231¿PDG_OBJECT¿¿2060.v183-o382¿¿¿¿¿PDG_OBJECT
2232¿PDG_OBJECT¿¿2060.opts.suffix-o383¿¿¿¿¿PDG_OBJECT
2233¿PDG_OBJECT¿¿2060.v185-o384¿¿¿¿¿PDG_OBJECT
2234¿PDG_OBJECT¿¿2060.v186-o385¿¿¿¿¿PDG_OBJECT
2235¿PDG_CALL¿¿2060.CALL->join-o386¿¿¿¿¿PDG_CALL
2236¿PDG_OBJECT¿¿2060.v187-o387¿¿¿¿¿PDG_OBJECT
2237¿PDG_RETURN¿¿2060.RET_OBJ-o388¿¿¿¿¿PDG_RETURN
2238¿PDG_OBJECT¿¿2063.image.path-o389¿¿¿¿¿PDG_OBJECT
2239¿PDG_CALL¿¿2063.CALL->sprintf-o390¿¿¿¿¿PDG_CALL
2240¿PDG_OBJECT¿¿2063.v192-o391¿¿¿¿¿PDG_OBJECT
2241¿PDG_OBJECT¿¿2063.cmd-o392¿¿¿¿¿PDG_OBJECT
2242¿PDG_OBJECT¿¿2063.cmd.0-o393¿¿¿¿¿PDG_OBJECT
2243¿PDG_OBJECT¿¿2063.output.versions-o394¿¿¿¿¿PDG_OBJECT
2244¿PDG_OBJECT¿¿2063.v193.length-o395¿¿¿¿¿PDG_OBJECT
2245¿PDG_OBJECT¿¿2063.v195-o396¿¿¿¿¿PDG_OBJECT
2246¿PDG_OBJECT¿¿2063.v197.*-o397¿¿¿¿¿PDG_OBJECT
2247¿PDG_OBJECT¿¿2063.v200-o398¿¿¿¿¿PDG_OBJECT
2248¿PDG_OBJECT¿¿2063.last-o399¿¿¿¿¿PDG_OBJECT
2249¿PDG_OBJECT¿¿2063.version.quality-o400¿¿¿¿¿PDG_OBJECT
2250¿PDG_OBJECT¿¿2063.output.quality-o401¿¿¿¿¿PDG_OBJECT
2251¿PDG_OBJECT¿¿2063.version-o402¿¿¿¿¿PDG_OBJECT
2252¿PDG_OBJECT¿¿2063.version.quality-o403¿¿¿¿¿PDG_OBJECT
2253¿PDG_OBJECT¿¿2063.version.format-o404¿¿¿¿¿PDG_OBJECT
2254¿PDG_OBJECT¿¿2063.output.path-o405¿¿¿¿¿PDG_OBJECT
2255¿PDG_OBJECT¿¿2063.version.prefix-o406¿¿¿¿¿PDG_OBJECT
2256¿PDG_OBJECT¿¿2063.output.prefix-o407¿¿¿¿¿PDG_OBJECT
2257¿PDG_OBJECT¿¿2063.v211-o408¿¿¿¿¿PDG_OBJECT
2258¿PDG_OBJECT¿¿2063.version.suffix-o409¿¿¿¿¿PDG_OBJECT
2259¿PDG_OBJECT¿¿2063.v213-o410¿¿¿¿¿PDG_OBJECT
2260¿PDG_OBJECT¿¿2063.v214-o411¿¿¿¿¿PDG_OBJECT
2261¿PDG_CALL¿¿2063.CALL->v204.path-o412¿¿¿¿¿PDG_CALL
2262¿PDG_OBJECT¿¿2063.v215-o413¿¿¿¿¿PDG_OBJECT
2263¿PDG_OBJECT¿¿2063.version-o414¿¿¿¿¿PDG_OBJECT
2264¿PDG_OBJECT¿¿2063.version.path-o415¿¿¿¿¿PDG_OBJECT
2265¿PDG_CALL¿¿2063.CALL->v216.cmdVersion-o416¿¿¿¿¿PDG_CALL
2266¿PDG_OBJECT¿¿2063.v217-o417¿¿¿¿¿PDG_OBJECT
2267¿PDG_CALL¿¿2063.CALL->cmd.push-o418¿¿¿¿¿PDG_CALL
2268¿PDG_OBJECT¿¿2063.v218-o419¿¿¿¿¿PDG_OBJECT
2269¿PDG_OBJECT¿¿2063.v195-o420¿¿¿¿¿PDG_OBJECT
2270¿PDG_CALL¿¿2063.CALL->cmd.join-o421¿¿¿¿¿PDG_CALL
2271¿PDG_OBJECT¿¿2063.v219-o422¿¿¿¿¿PDG_OBJECT
2272¿PDG_RETURN¿¿2063.RET_OBJ-o423¿¿¿¿¿PDG_RETURN
2273¿PDG_OBJECT¿¿2066.cmd-o424¿¿¿¿¿PDG_OBJECT
2274¿PDG_OBJECT¿¿2066.image.path-o425¿¿¿¿¿PDG_OBJECT
2275¿PDG_CALL¿¿2066.CALL->sprintf-o426¿¿¿¿¿PDG_CALL
2276¿PDG_OBJECT¿¿2066.v223-o427¿¿¿¿¿PDG_OBJECT
2277¿PDG_CALL¿¿2066.CALL->cmd.push-o428¿¿¿¿¿PDG_CALL
2278¿PDG_OBJECT¿¿2066.v224-o429¿¿¿¿¿PDG_OBJECT
2279¿PDG_OBJECT¿¿2066.version.quality-o430¿¿¿¿¿PDG_OBJECT
2280¿PDG_CALL¿¿2066.CALL->sprintf-o431¿¿¿¿¿PDG_CALL
2281¿PDG_OBJECT¿¿2066.v227-o432¿¿¿¿¿PDG_OBJECT
2282¿PDG_CALL¿¿2066.CALL->cmd.push-o433¿¿¿¿¿PDG_CALL
2283¿PDG_OBJECT¿¿2066.v228-o434¿¿¿¿¿PDG_OBJECT
2284¿PDG_OBJECT¿¿2066.version.background-o435¿¿¿¿¿PDG_OBJECT
2285¿PDG_CALL¿¿2066.CALL->sprintf-o436¿¿¿¿¿PDG_CALL
2286¿PDG_OBJECT¿¿2066.v231-o437¿¿¿¿¿PDG_OBJECT
2287¿PDG_CALL¿¿2066.CALL->cmd.push-o438¿¿¿¿¿PDG_CALL
2288¿PDG_OBJECT¿¿2066.v232-o439¿¿¿¿¿PDG_OBJECT
2289¿PDG_OBJECT¿¿2066.version.flatten-o440¿¿¿¿¿PDG_OBJECT
2290¿PDG_CALL¿¿2066.CALL->cmd.push-o441¿¿¿¿¿PDG_CALL
