Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1207¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":222,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Program
2021¿MemberExpression¿¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2022¿Identifier¿¿pointer¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2023¿Identifier¿¿substring¿¿¿{"start":{"line":210,"column":19},"end":{"line":210,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2024¿Literal¿number¿¿1¿¿{"start":{"line":210,"column":29},"end":{"line":210,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2025¿VariableDeclarator¿¿v198¿¿¿¿¿VariableDeclarator
2026¿CallExpression¿¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
2027¿MemberExpression¿¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2028¿Identifier¿¿v197¿¿¿¿¿Identifier
2029¿Identifier¿¿split¿¿¿{"start":{"line":210,"column":32},"end":{"line":210,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2030¿Literal¿object¿¿/\//¿¿{"start":{"line":210,"column":38},"end":{"line":210,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2031¿VariableDeclarator¿¿v199¿¿¿¿¿VariableDeclarator
2032¿MemberExpression¿¿¿¿¿{"start":{"line":210,"column":48},"end":{"line":210,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2033¿Identifier¿¿api¿¿¿{"start":{"line":210,"column":48},"end":{"line":210,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2034¿Identifier¿¿unescape¿¿¿{"start":{"line":210,"column":52},"end":{"line":210,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2035¿VariableDeclarator¿¿v200¿¿¿¿¿VariableDeclarator
2036¿CallExpression¿¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
2037¿MemberExpression¿¿¿¿¿{"start":{"line":210,"column":11},"end":{"line":210,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2038¿Identifier¿¿v198¿¿¿¿¿Identifier
2039¿Identifier¿¿map¿¿¿{"start":{"line":210,"column":44},"end":{"line":210,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2040¿Identifier¿¿v199¿¿¿¿¿Identifier
2041¿ReturnStatement¿¿¿¿¿{"start":{"line":210,"column":4},"end":{"line":210,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
2042¿Identifier¿¿v200¿¿¿¿¿Identifier
2043¿BlockStatement¿¿¿¿¿{"start":{"line":207,"column":37},"end":{"line":211,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
2044¿ExpressionStatement¿¿¿¿¿{"start":{"line":207,"column":0},"end":{"line":211,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
2045¿AssignmentExpression¿=¿¿¿¿{"start":{"line":207,"column":0},"end":{"line":211,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
2046¿MemberExpression¿¿¿¿¿{"start":{"line":207,"column":0},"end":{"line":207,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2047¿Identifier¿¿api¿¿¿{"start":{"line":207,"column":0},"end":{"line":207,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2048¿Identifier¿¿parse¿¿¿{"start":{"line":207,"column":4},"end":{"line":207,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2049¿Identifier¿¿parse¿¿¿¿¿Identifier
2050¿VariableDeclarator¿¿compile¿¿¿¿¿VariableDeclarator
2051¿FunctionExpression¿¿anon¿¿¿{"start":{"line":219,"column":14},"end":{"line":222,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿FunctionExpression
2052¿Identifier¿¿refTokens¿¿¿{"start":{"line":219,"column":32},"end":{"line":219,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2053¿VariableDeclarator¿¿v201¿¿¿¿¿VariableDeclarator
2054¿MemberExpression¿¿¿¿¿{"start":{"line":220,"column":8},"end":{"line":220,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2055¿Identifier¿¿refTokens¿¿¿{"start":{"line":220,"column":8},"end":{"line":220,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2056¿Identifier¿¿length¿¿¿{"start":{"line":220,"column":18},"end":{"line":220,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2057¿VariableDeclarator¿¿v202¿¿¿¿¿VariableDeclarator
2058¿BinaryExpression¿===¿¿¿¿{"start":{"line":220,"column":8},"end":{"line":220,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BinaryExpression
2059¿Identifier¿¿v201¿¿¿¿¿Identifier
2060¿Literal¿number¿¿0¿¿{"start":{"line":220,"column":29},"end":{"line":220,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2061¿IfStatement¿¿¿¿¿{"start":{"line":220,"column":4},"end":{"line":220,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿IfStatement
2062¿Identifier¿¿v202¿¿¿¿¿Identifier
2063¿ReturnStatement¿¿¿¿¿{"start":{"line":220,"column":34},"end":{"line":220,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
2064¿Literal¿string¿¿''¿¿{"start":{"line":220,"column":41},"end":{"line":220,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2065¿BlockStatement¿¿¿¿¿{"start":{"line":220,"column":32},"end":{"line":220,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
2066¿VariableDeclarator¿¿v203¿¿¿¿¿VariableDeclarator
2067¿MemberExpression¿¿¿¿¿{"start":{"line":221,"column":31},"end":{"line":221,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2068¿Identifier¿¿api¿¿¿{"start":{"line":221,"column":31},"end":{"line":221,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2069¿Identifier¿¿escape¿¿¿{"start":{"line":221,"column":35},"end":{"line":221,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2070¿VariableDeclarator¿¿v204¿¿¿¿¿VariableDeclarator
2071¿CallExpression¿¿¿¿¿{"start":{"line":221,"column":17},"end":{"line":221,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
2072¿MemberExpression¿¿¿¿¿{"start":{"line":221,"column":17},"end":{"line":221,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2073¿Identifier¿¿refTokens¿¿¿{"start":{"line":221,"column":17},"end":{"line":221,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2074¿Identifier¿¿map¿¿¿{"start":{"line":221,"column":27},"end":{"line":221,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2075¿Identifier¿¿v203¿¿¿¿¿Identifier
2076¿VariableDeclarator¿¿v205¿¿¿¿¿VariableDeclarator
2077¿CallExpression¿¿¿¿¿{"start":{"line":221,"column":17},"end":{"line":221,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿CallExpression
2078¿MemberExpression¿¿¿¿¿{"start":{"line":221,"column":17},"end":{"line":221,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2079¿Identifier¿¿v204¿¿¿¿¿Identifier
2080¿Identifier¿¿join¿¿¿{"start":{"line":221,"column":43},"end":{"line":221,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2081¿Literal¿string¿¿'/'¿¿{"start":{"line":221,"column":48},"end":{"line":221,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2082¿VariableDeclarator¿¿v206¿¿¿¿¿VariableDeclarator
2083¿BinaryExpression¿+¿¿¿¿{"start":{"line":221,"column":11},"end":{"line":221,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BinaryExpression
2084¿Literal¿string¿¿'/'¿¿{"start":{"line":221,"column":11},"end":{"line":221,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Literal
2085¿Identifier¿¿v205¿¿¿¿¿Identifier
2086¿ReturnStatement¿¿¿¿¿{"start":{"line":221,"column":4},"end":{"line":221,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ReturnStatement
2087¿Identifier¿¿v206¿¿¿¿¿Identifier
2088¿BlockStatement¿¿¿¿¿{"start":{"line":219,"column":43},"end":{"line":222,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿BlockStatement
2089¿ExpressionStatement¿¿¿¿¿{"start":{"line":219,"column":0},"end":{"line":222,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿ExpressionStatement
2090¿AssignmentExpression¿=¿¿¿¿{"start":{"line":219,"column":0},"end":{"line":222,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿AssignmentExpression
2091¿MemberExpression¿¿¿¿¿{"start":{"line":219,"column":0},"end":{"line":219,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿MemberExpression
2092¿Identifier¿¿api¿¿¿{"start":{"line":219,"column":0},"end":{"line":219,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2093¿Identifier¿¿compile¿¿¿{"start":{"line":219,"column":4},"end":{"line":219,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-pointer_0.6.0/src/index.js"}¿¿Identifier
2094¿Identifier¿¿compile¿¿¿¿¿Identifier
2095¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
2096¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
2097¿CFG_F_START¿¿1221_anon¿¿¿¿¿CFG_F_START
2098¿CFG_F_END¿¿1221_anon¿¿¿¿¿CFG_F_END
2099¿CFG_IF_END¿¿1233¿¿¿¿¿CFG_IF_END
2100¿CFG_IF_END¿¿1254¿¿¿¿¿CFG_IF_END
2101¿CFG_IF_END¿¿1283¿¿¿¿¿CFG_IF_END
2102¿FOR_END¿¿¿¿¿¿¿FOR_END
2103¿CFG_F_START¿¿1308_anon¿¿¿¿¿CFG_F_START
2104¿CFG_F_END¿¿1308_anon¿¿¿¿¿CFG_F_END
2105¿CFG_IF_END¿¿1324¿¿¿¿¿CFG_IF_END
2106¿CFG_IF_END¿¿1370¿¿¿¿¿CFG_IF_END
2107¿CFG_WHILE_END¿¿¿¿¿¿¿CFG_WHILE_END
2108¿CFG_F_START¿¿1409_anon¿¿¿¿¿CFG_F_START
2109¿CFG_F_END¿¿1409_anon¿¿¿¿¿CFG_F_END
2110¿CFG_IF_END¿¿1426¿¿¿¿¿CFG_IF_END
2111¿CFG_IF_END¿¿1476¿¿¿¿¿CFG_IF_END
2112¿CFG_IF_END¿¿1510¿¿¿¿¿CFG_IF_END
2113¿CFG_IF_END¿¿1502¿¿¿¿¿CFG_IF_END
2114¿CFG_WHILE_END¿¿¿¿¿¿¿CFG_WHILE_END
2115¿CFG_IF_END¿¿1559¿¿¿¿¿CFG_IF_END
2116¿CFG_F_START¿¿1584_anon¿¿¿¿¿CFG_F_START
2117¿CFG_F_END¿¿1584_anon¿¿¿¿¿CFG_F_END
2118¿CFG_IF_END¿¿1600¿¿¿¿¿CFG_IF_END
2119¿CFG_IF_END¿¿1628¿¿¿¿¿CFG_IF_END
2120¿CFG_IF_END¿¿1687¿¿¿¿¿CFG_IF_END
2121¿CFG_IF_END¿¿1668¿¿¿¿¿CFG_IF_END
2122¿CFG_F_START¿¿1741_anon¿¿¿¿¿CFG_F_START
2123¿CFG_F_END¿¿1741_anon¿¿¿¿¿CFG_F_END
2124¿CFG_F_START¿¿1747_anon¿¿¿¿¿CFG_F_START
2125¿CFG_F_END¿¿1747_anon¿¿¿¿¿CFG_F_END
2126¿CFG_F_START¿¿1777_anon¿¿¿¿¿CFG_F_START
2127¿CFG_F_END¿¿1777_anon¿¿¿¿¿CFG_F_END
2128¿CFG_F_START¿¿1784_anon¿¿¿¿¿CFG_F_START
2129¿CFG_F_END¿¿1784_anon¿¿¿¿¿CFG_F_END
2130¿CFG_F_START¿¿1822_next¿¿¿¿¿CFG_F_START
2131¿CFG_F_END¿¿1822_next¿¿¿¿¿CFG_F_END
2132¿CFG_F_START¿¿1825_anon¿¿¿¿¿CFG_F_START
2133¿CFG_F_END¿¿1825_anon¿¿¿¿¿CFG_F_END
2134¿CFG_IF_END¿¿1844¿¿¿¿¿CFG_IF_END
2135¿CFG_F_START¿¿1897_anon¿¿¿¿¿CFG_F_START
2136¿CFG_F_END¿¿1897_anon¿¿¿¿¿CFG_F_END
2137¿CFG_TRY_STMT_END¿¿¿¿¿¿¿CFG_TRY_STMT_END
2138¿CFG_F_START¿¿1926_anon¿¿¿¿¿CFG_F_START
2139¿CFG_F_END¿¿1926_anon¿¿¿¿¿CFG_F_END
2140¿CFG_F_START¿¿1957_anon¿¿¿¿¿CFG_F_START
2141¿CFG_F_END¿¿1957_anon¿¿¿¿¿CFG_F_END
2142¿CFG_F_START¿¿1983_anon¿¿¿¿¿CFG_F_START
2143¿CFG_F_END¿¿1983_anon¿¿¿¿¿CFG_F_END
2144¿CFG_IF_END¿¿1989¿¿¿¿¿CFG_IF_END
2145¿CFG_IF_END¿¿2006¿¿¿¿¿CFG_IF_END
2146¿CFG_F_START¿¿2051_anon¿¿¿¿¿CFG_F_START
2147¿CFG_F_END¿¿2051_anon¿¿¿¿¿CFG_F_END
2148¿CFG_IF_END¿¿2061¿¿¿¿¿CFG_IF_END
2149¿TAINT_SOURCE¿¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
2150¿PDG_CALL¿¿2095.CALL->require-o264¿¿¿¿¿PDG_CALL
2151¿PDG_OBJECT¿¿2095.each-o265¿¿¿¿¿PDG_OBJECT
2152¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2153¿PDG_OBJECT¿¿2095.api-o266¿¿¿¿¿PDG_OBJECT
2154¿PDG_OBJECT¿¿2095.module-o267¿¿¿¿¿PDG_OBJECT
2155¿PDG_OBJECT¿¿2095.module.exports-o268¿¿¿¿¿PDG_OBJECT
2156¿PDG_OBJECT¿¿2097.this-o269¿¿¿¿¿PDG_OBJECT
2157¿PDG_OBJECT¿¿2097.obj-o270¿¿¿¿¿PDG_OBJECT
2158¿PDG_OBJECT¿¿2097.pointer-o271¿¿¿¿¿PDG_OBJECT
2159¿PDG_OBJECT¿¿2097.value-o272¿¿¿¿¿PDG_OBJECT
2160¿PDG_OBJECT¿¿2103.this-o273¿¿¿¿¿PDG_OBJECT
2161¿PDG_OBJECT¿¿2103.obj-o274¿¿¿¿¿PDG_OBJECT
2162¿PDG_OBJECT¿¿2103.pointer-o275¿¿¿¿¿PDG_OBJECT
2163¿PDG_OBJECT¿¿2095.get-o276¿¿¿¿¿PDG_OBJECT
2164¿PDG_OBJECT¿¿2095.api-o277¿¿¿¿¿PDG_OBJECT
2165¿PDG_OBJECT¿¿2095.api.get-o278¿¿¿¿¿PDG_OBJECT
2166¿PDG_OBJECT¿¿2108.this-o279¿¿¿¿¿PDG_OBJECT
2167¿PDG_OBJECT¿¿2108.obj-o280¿¿¿¿¿PDG_OBJECT
2168¿PDG_OBJECT¿¿2108.pointer-o281¿¿¿¿¿PDG_OBJECT
2169¿PDG_OBJECT¿¿2108.value-o282¿¿¿¿¿PDG_OBJECT
2170¿PDG_OBJECT¿¿2095.set-o283¿¿¿¿¿PDG_OBJECT
2171¿PDG_OBJECT¿¿2095.api-o284¿¿¿¿¿PDG_OBJECT
2172¿PDG_OBJECT¿¿2095.api.set-o285¿¿¿¿¿PDG_OBJECT
2173¿PDG_OBJECT¿¿2116.this-o286¿¿¿¿¿PDG_OBJECT
2174¿PDG_OBJECT¿¿2116.obj-o287¿¿¿¿¿PDG_OBJECT
2175¿PDG_OBJECT¿¿2116.pointer-o288¿¿¿¿¿PDG_OBJECT
2176¿PDG_OBJECT¿¿2095.v165-o289¿¿¿¿¿PDG_OBJECT
2177¿PDG_OBJECT¿¿2095.api-o290¿¿¿¿¿PDG_OBJECT
2178¿PDG_OBJECT¿¿2095.api.remove-o291¿¿¿¿¿PDG_OBJECT
2179¿PDG_OBJECT¿¿2122.this-o292¿¿¿¿¿PDG_OBJECT
2180¿PDG_OBJECT¿¿2122.obj-o293¿¿¿¿¿PDG_OBJECT
2181¿PDG_OBJECT¿¿2122.descend-o294¿¿¿¿¿PDG_OBJECT
2182¿PDG_OBJECT¿¿2095.dict-o295¿¿¿¿¿PDG_OBJECT
2183¿PDG_OBJECT¿¿2095.api-o296¿¿¿¿¿PDG_OBJECT
2184¿PDG_OBJECT¿¿2095.api.dict-o297¿¿¿¿¿PDG_OBJECT
2185¿PDG_OBJECT¿¿2126.this-o298¿¿¿¿¿PDG_OBJECT
2186¿PDG_OBJECT¿¿2126.obj-o299¿¿¿¿¿PDG_OBJECT
2187¿PDG_OBJECT¿¿2126.iterator-o300¿¿¿¿¿PDG_OBJECT
2188¿PDG_OBJECT¿¿2126.descend-o301¿¿¿¿¿PDG_OBJECT
2189¿PDG_OBJECT¿¿2095.walk-o302¿¿¿¿¿PDG_OBJECT
2190¿PDG_OBJECT¿¿2095.api-o303¿¿¿¿¿PDG_OBJECT
2191¿PDG_OBJECT¿¿2095.api.walk-o304¿¿¿¿¿PDG_OBJECT
2192¿PDG_OBJECT¿¿2135.this-o305¿¿¿¿¿PDG_OBJECT
2193¿PDG_OBJECT¿¿2135.obj-o306¿¿¿¿¿PDG_OBJECT
2194¿PDG_OBJECT¿¿2135.pointer-o307¿¿¿¿¿PDG_OBJECT
2195¿PDG_OBJECT¿¿2095.has-o308¿¿¿¿¿PDG_OBJECT
2196¿PDG_OBJECT¿¿2095.api-o309¿¿¿¿¿PDG_OBJECT
2197¿PDG_OBJECT¿¿2095.api.has-o310¿¿¿¿¿PDG_OBJECT
2198¿PDG_OBJECT¿¿2138.this-o311¿¿¿¿¿PDG_OBJECT
2199¿PDG_OBJECT¿¿2138.str-o312¿¿¿¿¿PDG_OBJECT
2200¿PDG_OBJECT¿¿2095.escape-o313¿¿¿¿¿PDG_OBJECT
2201¿PDG_OBJECT¿¿2095.api-o314¿¿¿¿¿PDG_OBJECT
2202¿PDG_OBJECT¿¿2095.api.escape-o315¿¿¿¿¿PDG_OBJECT
2203¿PDG_OBJECT¿¿2140.this-o316¿¿¿¿¿PDG_OBJECT
2204¿PDG_OBJECT¿¿2140.str-o317¿¿¿¿¿PDG_OBJECT
2205¿PDG_OBJECT¿¿2095.unescape-o318¿¿¿¿¿PDG_OBJECT
2206¿PDG_OBJECT¿¿2095.api-o319¿¿¿¿¿PDG_OBJECT
2207¿PDG_OBJECT¿¿2095.api.unescape-o320¿¿¿¿¿PDG_OBJECT
2208¿PDG_OBJECT¿¿2142.this-o321¿¿¿¿¿PDG_OBJECT
2209¿PDG_OBJECT¿¿2142.pointer-o322¿¿¿¿¿PDG_OBJECT
2210¿PDG_OBJECT¿¿2095.parse-o323¿¿¿¿¿PDG_OBJECT
2211¿PDG_OBJECT¿¿2095.api-o324¿¿¿¿¿PDG_OBJECT
2212¿PDG_OBJECT¿¿2095.api.parse-o325¿¿¿¿¿PDG_OBJECT
2213¿PDG_OBJECT¿¿2146.this-o326¿¿¿¿¿PDG_OBJECT
2214¿PDG_OBJECT¿¿2146.refTokens-o327¿¿¿¿¿PDG_OBJECT
2215¿PDG_OBJECT¿¿2095.compile-o328¿¿¿¿¿PDG_OBJECT
2216¿PDG_OBJECT¿¿2095.api-o329¿¿¿¿¿PDG_OBJECT
2217¿PDG_OBJECT¿¿2095.api.compile-o330¿¿¿¿¿PDG_OBJECT
2218¿PDG_OBJECT¿¿2097.arguments-o331¿¿¿¿¿PDG_OBJECT
2219¿PDG_OBJECT¿¿2097.arguments.length-o332¿¿¿¿¿PDG_OBJECT
2220¿PDG_OBJECT¿¿2097.v105-o333¿¿¿¿¿PDG_OBJECT
2221¿PDG_CALL¿¿2097.CALL->api.set-o334¿¿¿¿¿PDG_CALL
2222¿PDG_OBJECT¿¿2097.v106-o335¿¿¿¿¿PDG_OBJECT
2223¿PDG_RETURN¿¿2097.RET_OBJ-o336¿¿¿¿¿PDG_RETURN
2224¿PDG_OBJECT¿¿2097.v108-o337¿¿¿¿¿PDG_OBJECT
2225¿PDG_CALL¿¿2097.CALL->api.get-o338¿¿¿¿¿PDG_CALL
2226¿PDG_OBJECT¿¿2097.v109-o339¿¿¿¿¿PDG_OBJECT
2227¿PDG_RETURN¿¿2097.RET_OBJ-o340¿¿¿¿¿PDG_RETURN
2228¿PDG_CALL¿¿2097.CALL->api.bind-o341¿¿¿¿¿PDG_CALL
2229¿PDG_OBJECT¿¿2097.wrapped-o342¿¿¿¿¿PDG_OBJECT
2230¿PDG_OBJECT¿¿2097.name-o343¿¿¿¿¿PDG_OBJECT
2231¿PDG_OBJECT¿¿2097.name-o344¿¿¿¿¿PDG_OBJECT
2232¿PDG_CALL¿¿2097.CALL->api.hasOwnProperty-o345¿¿¿¿¿PDG_CALL
2233¿PDG_OBJECT¿¿2097.v110-o346¿¿¿¿¿PDG_OBJECT
2234¿PDG_OBJECT¿¿2097.api.*-o347¿¿¿¿¿PDG_OBJECT
2235¿PDG_CALL¿¿2097.CALL->v111.bind-o348¿¿¿¿¿PDG_CALL
2236¿PDG_OBJECT¿¿2097.v112-o349¿¿¿¿¿PDG_OBJECT
2237¿PDG_OBJECT¿¿2097.wrapped-o350¿¿¿¿¿PDG_OBJECT
2238¿PDG_OBJECT¿¿2097.wrapped.*-o351¿¿¿¿¿PDG_OBJECT
2239¿PDG_RETURN¿¿2097.RET_OBJ-o352¿¿¿¿¿PDG_RETURN
2240¿PDG_OBJECT¿¿2103.refTokens-o353¿¿¿¿¿PDG_OBJECT
2241¿PDG_CALL¿¿2103.CALL->Array.isArray-o354¿¿¿¿¿PDG_CALL
2242¿PDG_OBJECT¿¿2103.v113-o355¿¿¿¿¿PDG_OBJECT
2243¿PDG_CALL¿¿2103.CALL->api.parse-o356¿¿¿¿¿PDG_CALL
2244¿PDG_OBJECT¿¿2103.v114-o357¿¿¿¿¿PDG_OBJECT
2245¿PDG_OBJECT¿¿2103.refTokens.length-o358¿¿¿¿¿PDG_OBJECT
2246¿PDG_OBJECT¿¿2103.v116-o359¿¿¿¿¿PDG_OBJECT
2247¿PDG_OBJECT¿¿2103.refTokens.*-o360¿¿¿¿¿PDG_OBJECT
2248¿PDG_OBJECT¿¿2103.v119-o361¿¿¿¿¿PDG_OBJECT
2249¿PDG_OBJECT¿¿2103.v120-o362¿¿¿¿¿PDG_OBJECT
2250¿PDG_OBJECT¿¿2103.v121-o363¿¿¿¿¿PDG_OBJECT
2251¿PDG_OBJECT¿¿2103.v123-o364¿¿¿¿¿PDG_OBJECT
2252¿PDG_CALL¿¿2103.CALL->Error-o365¿¿¿¿¿PDG_CALL
2253¿PDG_OBJECT¿¿2103.v124-o366¿¿¿¿¿PDG_OBJECT
2254¿PDG_OBJECT¿¿2103.obj.*-o367¿¿¿¿¿PDG_OBJECT
2255¿PDG_OBJECT¿¿2103.v116-o368¿¿¿¿¿PDG_OBJECT
2256¿PDG_RETURN¿¿2103.RET_OBJ-o369¿¿¿¿¿PDG_RETURN
2257¿PDG_OBJECT¿¿2108.refTokens-o370¿¿¿¿¿PDG_OBJECT
2258¿PDG_CALL¿¿2108.CALL->Array.isArray-o371¿¿¿¿¿PDG_CALL
2259¿PDG_OBJECT¿¿2108.v125-o372¿¿¿¿¿PDG_OBJECT
2260¿PDG_CALL¿¿2108.CALL->api.parse-o373¿¿¿¿¿PDG_CALL
2261¿PDG_OBJECT¿¿2108.v126-o374¿¿¿¿¿PDG_OBJECT
2262¿PDG_OBJECT¿¿2108.refTokens.0-o375¿¿¿¿¿PDG_OBJECT
2263¿PDG_OBJECT¿¿2108.refTokens.length-o376¿¿¿¿¿PDG_OBJECT
2264¿PDG_OBJECT¿¿2108.v128-o377¿¿¿¿¿PDG_OBJECT
2265¿PDG_OBJECT¿¿2108.v129-o378¿¿¿¿¿PDG_OBJECT
2266¿PDG_OBJECT¿¿2108.refTokens.*-o379¿¿¿¿¿PDG_OBJECT
2267¿PDG_OBJECT¿¿2108.v131-o380¿¿¿¿¿PDG_OBJECT
2268¿PDG_CALL¿¿2108.CALL->Array.isArray-o381¿¿¿¿¿PDG_CALL
2269¿PDG_OBJECT¿¿2108.v132-o382¿¿¿¿¿PDG_OBJECT
2270¿PDG_OBJECT¿¿2108.v133-o383¿¿¿¿¿PDG_OBJECT
2271¿PDG_OBJECT¿¿2108.obj.length-o384¿¿¿¿¿PDG_OBJECT
2272¿PDG_OBJECT¿¿2108.v134-o385¿¿¿¿¿PDG_OBJECT
2273¿PDG_OBJECT¿¿2108.v135-o386¿¿¿¿¿PDG_OBJECT
2274¿PDG_CALL¿¿2108.CALL->nextTok.match-o387¿¿¿¿¿PDG_CALL
