Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1123¿Program¿¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":180,"column":2},"fname":"/datasets/secbench-dataset/CWE-22/stattic_0.2.3/src/index.js"}¿¿Program
1984¿CFG_F_END¿¿1704_anon¿¿¿¿¿CFG_F_END
1985¿CFG_F_START¿¿1724_anon¿¿¿¿¿CFG_F_START
1986¿CFG_F_END¿¿1724_anon¿¿¿¿¿CFG_F_END
1987¿CFG_F_START¿¿1762_anon¿¿¿¿¿CFG_F_START
1988¿CFG_F_END¿¿1762_anon¿¿¿¿¿CFG_F_END
1989¿CFG_IF_END¿¿1770¿¿¿¿¿CFG_IF_END
1990¿CFG_F_START¿¿1872_anon¿¿¿¿¿CFG_F_START
1991¿CFG_F_END¿¿1872_anon¿¿¿¿¿CFG_F_END
1992¿CFG_F_START¿¿1895_anon¿¿¿¿¿CFG_F_START
1993¿CFG_F_END¿¿1895_anon¿¿¿¿¿CFG_F_END
1994¿CFG_IF_END¿¿1898¿¿¿¿¿CFG_IF_END
1995¿TAINT_SOURCE¿¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1996¿PDG_CALL¿¿1958.CALL->require-o241¿¿¿¿¿PDG_CALL
1997¿PDG_OBJECT¿¿1958.fs-o242¿¿¿¿¿PDG_OBJECT
1998¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1999¿PDG_CALL¿¿1958.CALL->require-o243¿¿¿¿¿PDG_CALL
2000¿PDG_OBJECT¿¿1958.path-o244¿¿¿¿¿PDG_OBJECT
2001¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2002¿PDG_CALL¿¿1958.CALL->require-o245¿¿¿¿¿PDG_CALL
2003¿PDG_OBJECT¿¿1958.http-o246¿¿¿¿¿PDG_OBJECT
2004¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2005¿PDG_CALL¿¿1958.CALL->require-o247¿¿¿¿¿PDG_CALL
2006¿PDG_OBJECT¿¿1958.url-o248¿¿¿¿¿PDG_OBJECT
2007¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2008¿PDG_CALL¿¿1958.CALL->require-o249¿¿¿¿¿PDG_CALL
2009¿PDG_OBJECT¿¿1958.mime-o250¿¿¿¿¿PDG_OBJECT
2010¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2011¿PDG_CALL¿¿1958.CALL->require-o251¿¿¿¿¿PDG_CALL
2012¿PDG_OBJECT¿¿1958.utily-o252¿¿¿¿¿PDG_OBJECT
2013¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2014¿PDG_CALL¿¿1958.CALL->require-o253¿¿¿¿¿PDG_CALL
2015¿PDG_OBJECT¿¿1958.colors-o254¿¿¿¿¿PDG_OBJECT
2016¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
2017¿PDG_CALL¿¿1958.CALL->process.cwd-o255¿¿¿¿¿PDG_CALL
2018¿PDG_OBJECT¿¿1958.v114-o256¿¿¿¿¿PDG_OBJECT
2019¿PDG_OBJECT¿¿1958.options-o257¿¿¿¿¿PDG_OBJECT
2020¿PDG_OBJECT¿¿1958.options-o258¿¿¿¿¿PDG_OBJECT
2021¿PDG_OBJECT¿¿1958.options.folder-o259¿¿¿¿¿PDG_OBJECT
2022¿PDG_OBJECT¿¿1958.options-o260¿¿¿¿¿PDG_OBJECT
2023¿PDG_OBJECT¿¿1958.options.port-o261¿¿¿¿¿PDG_OBJECT
2024¿PDG_OBJECT¿¿1958.options-o262¿¿¿¿¿PDG_OBJECT
2025¿PDG_OBJECT¿¿1958.options.cors-o263¿¿¿¿¿PDG_OBJECT
2026¿PDG_OBJECT¿¿1958.options-o264¿¿¿¿¿PDG_OBJECT
2027¿PDG_OBJECT¿¿1958.options.index-o265¿¿¿¿¿PDG_OBJECT
2028¿PDG_CALL¿¿1958.CALL->path.resolve-o266¿¿¿¿¿PDG_CALL
2029¿PDG_OBJECT¿¿1958.v115-o267¿¿¿¿¿PDG_OBJECT
2030¿PDG_OBJECT¿¿1958.options-o268¿¿¿¿¿PDG_OBJECT
2031¿PDG_OBJECT¿¿1958.options.error-o269¿¿¿¿¿PDG_OBJECT
2032¿PDG_OBJECT¿¿1958.module-o270¿¿¿¿¿PDG_OBJECT
2033¿PDG_OBJECT¿¿1958.module.exports-o271¿¿¿¿¿PDG_OBJECT
2034¿PDG_OBJECT¿¿1960.this-o272¿¿¿¿¿PDG_OBJECT
2035¿PDG_OBJECT¿¿1960.key-o273¿¿¿¿¿PDG_OBJECT
2036¿PDG_OBJECT¿¿1960.value-o274¿¿¿¿¿PDG_OBJECT
2037¿PDG_OBJECT¿¿1958.v130-o275¿¿¿¿¿PDG_OBJECT
2038¿PDG_OBJECT¿¿1958.v116-o276¿¿¿¿¿PDG_OBJECT
2039¿PDG_OBJECT¿¿1958.v116.set-o277¿¿¿¿¿PDG_OBJECT
2040¿PDG_OBJECT¿¿1964.this-o278¿¿¿¿¿PDG_OBJECT
2041¿PDG_OBJECT¿¿1964.key-o279¿¿¿¿¿PDG_OBJECT
2042¿PDG_OBJECT¿¿1958.v133-o280¿¿¿¿¿PDG_OBJECT
2043¿PDG_OBJECT¿¿1958.v131-o281¿¿¿¿¿PDG_OBJECT
2044¿PDG_OBJECT¿¿1958.v131.get-o282¿¿¿¿¿PDG_OBJECT
2045¿PDG_OBJECT¿¿1966.this-o283¿¿¿¿¿PDG_OBJECT
2046¿PDG_OBJECT¿¿1966.port-o284¿¿¿¿¿PDG_OBJECT
2047¿PDG_OBJECT¿¿1966.cb-o285¿¿¿¿¿PDG_OBJECT
2048¿PDG_OBJECT¿¿1958.v215-o286¿¿¿¿¿PDG_OBJECT
2049¿PDG_OBJECT¿¿1958.v134-o287¿¿¿¿¿PDG_OBJECT
2050¿PDG_OBJECT¿¿1958.v134.listen-o288¿¿¿¿¿PDG_OBJECT
2051¿PDG_OBJECT¿¿1990.this-o289¿¿¿¿¿PDG_OBJECT
2052¿PDG_OBJECT¿¿1990.res-o290¿¿¿¿¿PDG_OBJECT
2053¿PDG_OBJECT¿¿1990.error_code-o291¿¿¿¿¿PDG_OBJECT
2054¿PDG_OBJECT¿¿1990.error_message-o292¿¿¿¿¿PDG_OBJECT
2055¿PDG_OBJECT¿¿1958.error_page-o293¿¿¿¿¿PDG_OBJECT
2056¿PDG_OBJECT¿¿1960.options.*-o294¿¿¿¿¿PDG_OBJECT
2057¿PDG_OBJECT¿¿1960.v119-o295¿¿¿¿¿PDG_OBJECT
2058¿PDG_OBJECT¿¿1960.v120-o296¿¿¿¿¿PDG_OBJECT
2059¿PDG_OBJECT¿¿1960.v121-o297¿¿¿¿¿PDG_OBJECT
2060¿PDG_CALL¿¿1960.CALL->Error-o298¿¿¿¿¿PDG_CALL
2061¿PDG_OBJECT¿¿1960.v122-o299¿¿¿¿¿PDG_OBJECT
2062¿PDG_OBJECT¿¿1960.v126-o300¿¿¿¿¿PDG_OBJECT
2063¿PDG_OBJECT¿¿1960.v127-o301¿¿¿¿¿PDG_OBJECT
2064¿PDG_OBJECT¿¿1960.v128-o302¿¿¿¿¿PDG_OBJECT
2065¿PDG_CALL¿¿1960.CALL->Error-o303¿¿¿¿¿PDG_CALL
2066¿PDG_OBJECT¿¿1960.v129-o304¿¿¿¿¿PDG_OBJECT
2067¿PDG_OBJECT¿¿1960.options-o305¿¿¿¿¿PDG_OBJECT
2068¿PDG_OBJECT¿¿1960.options.*-o306¿¿¿¿¿PDG_OBJECT
2069¿PDG_RETURN¿¿1964.RET_OBJ-o307¿¿¿¿¿PDG_RETURN
2070¿PDG_OBJECT¿¿1966.v136-o308¿¿¿¿¿PDG_OBJECT
2071¿PDG_OBJECT¿¿1966.v138-o309¿¿¿¿¿PDG_OBJECT
2072¿PDG_CALL¿¿1966.CALL->parseInt-o310¿¿¿¿¿PDG_CALL
2073¿PDG_OBJECT¿¿1966.v139-o311¿¿¿¿¿PDG_OBJECT
2074¿PDG_OBJECT¿¿1966.options.port-o312¿¿¿¿¿PDG_OBJECT
2075¿PDG_CALL¿¿1966.CALL->process.cwd-o313¿¿¿¿¿PDG_CALL
2076¿PDG_OBJECT¿¿1966.v141-o314¿¿¿¿¿PDG_OBJECT
2077¿PDG_OBJECT¿¿1966.options.folder-o315¿¿¿¿¿PDG_OBJECT
2078¿PDG_CALL¿¿1966.CALL->path.resolve-o316¿¿¿¿¿PDG_CALL
2079¿PDG_OBJECT¿¿1966.v143-o317¿¿¿¿¿PDG_OBJECT
2080¿PDG_OBJECT¿¿1966.options-o318¿¿¿¿¿PDG_OBJECT
2081¿PDG_OBJECT¿¿1966.options.folder-o319¿¿¿¿¿PDG_OBJECT
2082¿PDG_CALL¿¿1966.CALL->process.cwd-o320¿¿¿¿¿PDG_CALL
2083¿PDG_OBJECT¿¿1966.v144-o321¿¿¿¿¿PDG_OBJECT
2084¿PDG_OBJECT¿¿1966.options.error-o322¿¿¿¿¿PDG_OBJECT
2085¿PDG_CALL¿¿1966.CALL->path.resolve-o323¿¿¿¿¿PDG_CALL
2086¿PDG_OBJECT¿¿1966.v146-o324¿¿¿¿¿PDG_OBJECT
2087¿PDG_OBJECT¿¿1966.options-o325¿¿¿¿¿PDG_OBJECT
2088¿PDG_OBJECT¿¿1966.options.error-o326¿¿¿¿¿PDG_OBJECT
2089¿PDG_OBJECT¿¿1970.this-o327¿¿¿¿¿PDG_OBJECT
2090¿PDG_OBJECT¿¿1970.req-o328¿¿¿¿¿PDG_OBJECT
2091¿PDG_OBJECT¿¿1970.res-o329¿¿¿¿¿PDG_OBJECT
2092¿PDG_OBJECT¿¿1966.v196-o330¿¿¿¿¿PDG_OBJECT
2093¿PDG_CALL¿¿1966.CALL->http.createServer-o331¿¿¿¿¿PDG_CALL
2094¿PDG_OBJECT¿¿1966.server-o332¿¿¿¿¿PDG_OBJECT
2095¿PDG_OBJECT¿¿1987.this-o333¿¿¿¿¿PDG_OBJECT
2096¿PDG_OBJECT¿¿1966.v213-o334¿¿¿¿¿PDG_OBJECT
2097¿PDG_CALL¿¿1966.CALL->server.listen-o335¿¿¿¿¿PDG_CALL
2098¿PDG_OBJECT¿¿1966.v214-o336¿¿¿¿¿PDG_OBJECT
2099¿PDG_CALL¿¿1970.CALL->Date.now-o337¿¿¿¿¿PDG_CALL
2100¿PDG_OBJECT¿¿1970.time_start-o338¿¿¿¿¿PDG_OBJECT
2101¿PDG_OBJECT¿¿1970.options.cors-o339¿¿¿¿¿PDG_OBJECT
2102¿PDG_OBJECT¿¿1970.v148-o340¿¿¿¿¿PDG_OBJECT
2103¿PDG_CALL¿¿1970.CALL->res.setHeader-o341¿¿¿¿¿PDG_CALL
2104¿PDG_OBJECT¿¿1970.v149-o342¿¿¿¿¿PDG_OBJECT
2105¿PDG_CALL¿¿1970.CALL->res.setHeader-o343¿¿¿¿¿PDG_CALL
2106¿PDG_OBJECT¿¿1970.v150-o344¿¿¿¿¿PDG_OBJECT
2107¿PDG_CALL¿¿1970.CALL->res.setHeader-o345¿¿¿¿¿PDG_CALL
2108¿PDG_OBJECT¿¿1970.v151-o346¿¿¿¿¿PDG_OBJECT
2109¿PDG_OBJECT¿¿1970.req.url-o347¿¿¿¿¿PDG_OBJECT
2110¿PDG_CALL¿¿1970.CALL->url.parse-o348¿¿¿¿¿PDG_CALL
2111¿PDG_OBJECT¿¿1970.v153-o349¿¿¿¿¿PDG_OBJECT
2112¿PDG_OBJECT¿¿1970.v153.pathname-o350¿¿¿¿¿PDG_OBJECT
2113¿PDG_OBJECT¿¿1970.options.folder-o351¿¿¿¿¿PDG_OBJECT
2114¿PDG_CALL¿¿1970.CALL->path.join-o352¿¿¿¿¿PDG_CALL
2115¿PDG_OBJECT¿¿1970.local_path-o353¿¿¿¿¿PDG_OBJECT
2116¿PDG_CALL¿¿1970.CALL->path.extname-o354¿¿¿¿¿PDG_CALL
2117¿PDG_OBJECT¿¿1970.v155-o355¿¿¿¿¿PDG_OBJECT
2118¿PDG_OBJECT¿¿1970.v156-o356¿¿¿¿¿PDG_OBJECT
2119¿PDG_OBJECT¿¿1970.options.index-o357¿¿¿¿¿PDG_OBJECT
2120¿PDG_CALL¿¿1970.CALL->path.basename-o358¿¿¿¿¿PDG_CALL
2121¿PDG_OBJECT¿¿1970.v158-o359¿¿¿¿¿PDG_OBJECT
2122¿PDG_OBJECT¿¿1970.v159-o360¿¿¿¿¿PDG_OBJECT
2123¿PDG_CALL¿¿1970.CALL->path.join-o361¿¿¿¿¿PDG_CALL
2124¿PDG_OBJECT¿¿1970.local_path-o362¿¿¿¿¿PDG_OBJECT
2125¿PDG_OBJECT¿¿1974.this-o363¿¿¿¿¿PDG_OBJECT
2126¿PDG_OBJECT¿¿1970.v176-o364¿¿¿¿¿PDG_OBJECT
2127¿PDG_CALL¿¿1970.CALL->res.on-o365¿¿¿¿¿PDG_CALL
2128¿PDG_OBJECT¿¿1970.v177-o366¿¿¿¿¿PDG_OBJECT
2129¿PDG_OBJECT¿¿1970.utily.fs-o367¿¿¿¿¿PDG_OBJECT
2130¿PDG_OBJECT¿¿1977.this-o368¿¿¿¿¿PDG_OBJECT
2131¿PDG_OBJECT¿¿1977.error-o369¿¿¿¿¿PDG_OBJECT
2132¿PDG_OBJECT¿¿1977.exists-o370¿¿¿¿¿PDG_OBJECT
2133¿PDG_OBJECT¿¿1970.v194-o371¿¿¿¿¿PDG_OBJECT
2134¿PDG_CALL¿¿1970.CALL->v178.isFile-o372¿¿¿¿¿PDG_CALL
2135¿PDG_OBJECT¿¿1970.v195-o373¿¿¿¿¿PDG_OBJECT
2136¿PDG_RETURN¿¿1970.RET_OBJ-o374¿¿¿¿¿PDG_RETURN
2137¿PDG_OBJECT¿¿1974.message-o375¿¿¿¿¿PDG_OBJECT
2138¿PDG_OBJECT¿¿1974.res.statusCode-o376¿¿¿¿¿PDG_OBJECT
2139¿PDG_OBJECT¿¿1974.v161-o377¿¿¿¿¿PDG_OBJECT
2140¿PDG_CALL¿¿1974.CALL->colors.red-o378¿¿¿¿¿PDG_CALL
2141¿PDG_OBJECT¿¿1974.v163-o379¿¿¿¿¿PDG_OBJECT
2142¿PDG_CALL¿¿1974.CALL->colors.green-o380¿¿¿¿¿PDG_CALL
2143¿PDG_OBJECT¿¿1974.v165-o381¿¿¿¿¿PDG_OBJECT
2144¿PDG_OBJECT¿¿1974.v166-o382¿¿¿¿¿PDG_OBJECT
2145¿PDG_OBJECT¿¿1974.message-o383¿¿¿¿¿PDG_OBJECT
2146¿PDG_OBJECT¿¿1974.message.0-o384¿¿¿¿¿PDG_OBJECT
2147¿PDG_CALL¿¿1974.CALL->colors.blue-o385¿¿¿¿¿PDG_CALL
2148¿PDG_OBJECT¿¿1974.v167-o386¿¿¿¿¿PDG_OBJECT
2149¿PDG_OBJECT¿¿1974.message-o387¿¿¿¿¿PDG_OBJECT
2150¿PDG_OBJECT¿¿1974.message.1-o388¿¿¿¿¿PDG_OBJECT
2151¿PDG_CALL¿¿1974.CALL->Date.now-o389¿¿¿¿¿PDG_CALL
2152¿PDG_OBJECT¿¿1974.v168-o390¿¿¿¿¿PDG_OBJECT
2153¿PDG_OBJECT¿¿1974.v169-o391¿¿¿¿¿PDG_OBJECT
2154¿PDG_OBJECT¿¿1974.v170-o392¿¿¿¿¿PDG_OBJECT
2155¿PDG_CALL¿¿1974.CALL->colors.white-o393¿¿¿¿¿PDG_CALL
2156¿PDG_OBJECT¿¿1974.v171-o394¿¿¿¿¿PDG_OBJECT
2157¿PDG_OBJECT¿¿1974.message-o395¿¿¿¿¿PDG_OBJECT
2158¿PDG_OBJECT¿¿1974.message.2-o396¿¿¿¿¿PDG_OBJECT
2159¿PDG_CALL¿¿1974.CALL->message.join-o397¿¿¿¿¿PDG_CALL
2160¿PDG_OBJECT¿¿1974.v172-o398¿¿¿¿¿PDG_OBJECT
2161¿PDG_OBJECT¿¿1974.v173-o399¿¿¿¿¿PDG_OBJECT
2162¿PDG_OBJECT¿¿1974.v174-o400¿¿¿¿¿PDG_OBJECT
2163¿PDG_CALL¿¿1974.CALL->console.log-o401¿¿¿¿¿PDG_CALL
2164¿PDG_OBJECT¿¿1974.v175-o402¿¿¿¿¿PDG_OBJECT
2165¿PDG_CALL¿¿1977.CALL->error_page-o403¿¿¿¿¿PDG_CALL
2166¿PDG_OBJECT¿¿1977.v179-o404¿¿¿¿¿PDG_OBJECT
2167¿PDG_RETURN¿¿1977.RET_OBJ-o405¿¿¿¿¿PDG_RETURN
2168¿PDG_OBJECT¿¿1977.v180-o406¿¿¿¿¿PDG_OBJECT
2169¿PDG_CALL¿¿1977.CALL->error_page-o407¿¿¿¿¿PDG_CALL
2170¿PDG_OBJECT¿¿1977.v181-o408¿¿¿¿¿PDG_OBJECT
2171¿PDG_RETURN¿¿1977.RET_OBJ-o409¿¿¿¿¿PDG_RETURN
2172¿PDG_CALL¿¿1977.CALL->mime.getType-o410¿¿¿¿¿PDG_CALL
2173¿PDG_OBJECT¿¿1977.v182-o411¿¿¿¿¿PDG_OBJECT
2174¿PDG_OBJECT¿¿1977.v183-o412¿¿¿¿¿PDG_OBJECT
2175¿PDG_CALL¿¿1977.CALL->res.writeHead-o413¿¿¿¿¿PDG_CALL
2176¿PDG_OBJECT¿¿1977.v184-o414¿¿¿¿¿PDG_OBJECT
2177¿PDG_CALL¿¿1977.CALL->fs.createReadStream-o415¿¿¿¿¿PDG_CALL
2178¿PDG_OBJECT¿¿1977.reader-o416¿¿¿¿¿PDG_OBJECT
2179¿TAINT_SINK¿¿createReadStream¿¿¿¿¿TAINT_SINK
2180¿PDG_OBJECT¿¿1981.this-o417¿¿¿¿¿PDG_OBJECT
2181¿PDG_OBJECT¿¿1981.data-o418¿¿¿¿¿PDG_OBJECT
2182¿PDG_OBJECT¿¿1977.v186-o419¿¿¿¿¿PDG_OBJECT
2183¿PDG_CALL¿¿1977.CALL->reader.on-o420¿¿¿¿¿PDG_CALL
2184¿PDG_OBJECT¿¿1977.v187-o421¿¿¿¿¿PDG_OBJECT
2185¿PDG_OBJECT¿¿1983.this-o422¿¿¿¿¿PDG_OBJECT
2186¿PDG_OBJECT¿¿1977.v189-o423¿¿¿¿¿PDG_OBJECT
2187¿PDG_CALL¿¿1977.CALL->reader.on-o424¿¿¿¿¿PDG_CALL
2188¿PDG_OBJECT¿¿1977.v190-o425¿¿¿¿¿PDG_OBJECT
2189¿PDG_OBJECT¿¿1985.this-o426¿¿¿¿¿PDG_OBJECT
2190¿PDG_OBJECT¿¿1985.error-o427¿¿¿¿¿PDG_OBJECT
2191¿PDG_OBJECT¿¿1977.v192-o428¿¿¿¿¿PDG_OBJECT
2192¿PDG_CALL¿¿1977.CALL->reader.on-o429¿¿¿¿¿PDG_CALL
2193¿PDG_OBJECT¿¿1977.v193-o430¿¿¿¿¿PDG_OBJECT
2194¿PDG_CALL¿¿1981.CALL->res.write-o431¿¿¿¿¿PDG_CALL
2195¿PDG_OBJECT¿¿1981.v185-o432¿¿¿¿¿PDG_OBJECT
2196¿TAINT_SINK¿¿write¿¿¿¿¿TAINT_SINK
2197¿PDG_CALL¿¿1983.CALL->res.end-o433¿¿¿¿¿PDG_CALL
2198¿PDG_OBJECT¿¿1983.v188-o434¿¿¿¿¿PDG_OBJECT
2199¿PDG_CALL¿¿1985.CALL->error_page-o435¿¿¿¿¿PDG_CALL
2200¿PDG_OBJECT¿¿1985.v191-o436¿¿¿¿¿PDG_OBJECT
2201¿PDG_RETURN¿¿1985.RET_OBJ-o437¿¿¿¿¿PDG_RETURN
2202¿PDG_OBJECT¿¿1987.v198-o438¿¿¿¿¿PDG_OBJECT
2203¿PDG_CALL¿¿1987.CALL->cb.call-o439¿¿¿¿¿PDG_CALL
2204¿PDG_OBJECT¿¿1987.v199-o440¿¿¿¿¿PDG_OBJECT
2205¿PDG_CALL¿¿1987.CALL->console.log-o441¿¿¿¿¿PDG_CALL
2206¿PDG_OBJECT¿¿1987.v200-o442¿¿¿¿¿PDG_OBJECT
2207¿PDG_OBJECT¿¿1987.options.port-o443¿¿¿¿¿PDG_OBJECT
2208¿PDG_OBJECT¿¿1987.v202-o444¿¿¿¿¿PDG_OBJECT
2209¿PDG_CALL¿¿1987.CALL->colors.blue-o445¿¿¿¿¿PDG_CALL
2210¿PDG_OBJECT¿¿1987.v203-o446¿¿¿¿¿PDG_OBJECT
2211¿PDG_OBJECT¿¿1987.v204-o447¿¿¿¿¿PDG_OBJECT
2212¿PDG_OBJECT¿¿1987.v205-o448¿¿¿¿¿PDG_OBJECT
2213¿PDG_CALL¿¿1987.CALL->console.log-o449¿¿¿¿¿PDG_CALL
2214¿PDG_OBJECT¿¿1987.v206-o450¿¿¿¿¿PDG_OBJECT
2215¿PDG_CALL¿¿1987.CALL->colors.blue-o451¿¿¿¿¿PDG_CALL
2216¿PDG_OBJECT¿¿1987.v208-o452¿¿¿¿¿PDG_OBJECT
2217¿PDG_OBJECT¿¿1987.v209-o453¿¿¿¿¿PDG_OBJECT
2218¿PDG_OBJECT¿¿1987.v210-o454¿¿¿¿¿PDG_OBJECT
2219¿PDG_CALL¿¿1987.CALL->console.log-o455¿¿¿¿¿PDG_CALL
2220¿PDG_OBJECT¿¿1987.v211-o456¿¿¿¿¿PDG_OBJECT
2221¿PDG_CALL¿¿1987.CALL->console.log-o457¿¿¿¿¿PDG_CALL
2222¿PDG_OBJECT¿¿1987.v212-o458¿¿¿¿¿PDG_OBJECT
2223¿PDG_OBJECT¿¿1990.v216-o459¿¿¿¿¿PDG_OBJECT
2224¿PDG_CALL¿¿1990.CALL->res.writeHead-o460¿¿¿¿¿PDG_CALL
2225¿PDG_OBJECT¿¿1990.v217-o461¿¿¿¿¿PDG_OBJECT
2226¿PDG_OBJECT¿¿1992.this-o462¿¿¿¿¿PDG_OBJECT
2227¿PDG_OBJECT¿¿1992.error-o463¿¿¿¿¿PDG_OBJECT
2228¿PDG_OBJECT¿¿1992.data-o464¿¿¿¿¿PDG_OBJECT
2229¿PDG_OBJECT¿¿1990.v225-o465¿¿¿¿¿PDG_OBJECT
2230¿PDG_CALL¿¿1990.CALL->fs.readFile-o466¿¿¿¿¿PDG_CALL
2231¿PDG_OBJECT¿¿1990.v226-o467¿¿¿¿¿PDG_OBJECT
2232¿TAINT_SINK¿¿readFile¿¿¿¿¿TAINT_SINK
2233¿PDG_RETURN¿¿1990.RET_OBJ-o468¿¿¿¿¿PDG_RETURN
2234¿PDG_OBJECT¿¿1992.v219-o469¿¿¿¿¿PDG_OBJECT
2235¿PDG_OBJECT¿¿1992.v220-o470¿¿¿¿¿PDG_OBJECT
2236¿PDG_CALL¿¿1992.CALL->res.end-o471¿¿¿¿¿PDG_CALL
2237¿PDG_OBJECT¿¿1992.v221-o472¿¿¿¿¿PDG_OBJECT
2238¿PDG_RETURN¿¿1992.RET_OBJ-o473¿¿¿¿¿PDG_RETURN
2239¿PDG_OBJECT¿¿1992.utily.string-o474¿¿¿¿¿PDG_OBJECT
2240¿PDG_OBJECT¿¿1992.v223-o475¿¿¿¿¿PDG_OBJECT
2241¿PDG_CALL¿¿1992.CALL->v222.format-o476¿¿¿¿¿PDG_CALL
2242¿PDG_OBJECT¿¿1992.data-o477¿¿¿¿¿PDG_OBJECT
2243¿PDG_CALL¿¿1992.CALL->res.end-o478¿¿¿¿¿PDG_CALL
2244¿PDG_OBJECT¿¿1992.v224-o479¿¿¿¿¿PDG_OBJECT
2245¿PDG_RETURN¿¿1992.RET_OBJ-o480¿¿¿¿¿PDG_RETURN
